"acfrequency";"number";"r Ganho";"i Ganho"
2.26464e+09;1;-16.0537;0
2.28034e+09;1;-16.2286;0
2.29615e+09;1;-16.4042;0
2.31206e+09;1;-16.5806;0
2.32809e+09;1;-16.7578;0
2.34423e+09;1;-16.9359;0
2.36048e+09;1;-17.1147;0
2.37684e+09;1;-17.2945;0
2.39332e+09;1;-17.4751;0
2.40991e+09;1;-17.6567;0
2.42661e+09;1;-17.8392;0
2.44343e+09;1;-18.0226;0
2.46037e+09;1;-18.2071;0
2.47742e+09;1;-18.3926;0
2.49459e+09;1;-18.5791;0
2.51189e+09;1;-18.7667;0
2.5293e+09;1;-18.9555;0
2.54683e+09;1;-19.1454;0
2.56448e+09;1;-19.3364;0
2.58226e+09;1;-19.5287;0
2.60016e+09;1;-19.7223;0
2.61818e+09;1;-19.9171;0
2.63633e+09;1;-20.1133;0
2.65461e+09;1;-20.3109;0
2.67301e+09;1;-20.5099;0
2.69153e+09;1;-20.7104;0
2.71019e+09;1;-20.9124;0
2.72898e+09;1;-21.1159;0
2.74789e+09;1;-21.3211;0
2.76694e+09;1;-21.528;0
2.78612e+09;1;-21.7366;0
2.80543e+09;1;-21.9469;0
2.82488e+09;1;-22.1592;0
2.84446e+09;1;-22.3733;0
2.86418e+09;1;-22.5895;0
2.88403e+09;1;-22.8077;0
2.90402e+09;1;-23.028;0
2.92415e+09;1;-23.2505;0
2.94442e+09;1;-23.4754;0
2.96483e+09;1;-23.7026;0
2.98538e+09;1;-23.9323;0
3.00608e+09;1;-24.1646;0
3.02691e+09;1;-24.3995;0
3.04789e+09;1;-24.6372;0
3.06902e+09;1;-24.8778;0
3.0903e+09;1;-25.1214;0
3.11172e+09;1;-25.3682;0
3.13329e+09;1;-25.6182;0
3.155e+09;1;-25.8717;0
3.17687e+09;1;-26.1287;0
3.1989e+09;1;-26.3894;0
3.22107e+09;1;-26.654;0
3.2434e+09;1;-26.9227;0
3.26588e+09;1;-27.1957;0
3.28852e+09;1;-27.4731;0
3.31131e+09;1;-27.7553;0
3.33426e+09;1;-28.0424;0
3.35738e+09;1;-28.3347;0
3.38065e+09;1;-28.6325;0
3.40408e+09;1;-28.936;0
3.42768e+09;1;-29.2456;0
3.45144e+09;1;-29.5617;0
3.47536e+09;1;-29.8846;0
3.49945e+09;1;-30.2147;0
3.52371e+09;1;-30.5524;0
3.54813e+09;1;-30.8983;0
3.57273e+09;1;-31.2529;0
3.59749e+09;1;-31.6168;0
3.62243e+09;1;-31.9906;0
3.64754e+09;1;-32.3749;0
3.67282e+09;1;-32.7707;0
3.69828e+09;1;-33.1787;0
3.72392e+09;1;-33.6;0
3.74973e+09;1;-34.0356;0
3.77572e+09;1;-34.4866;0
3.80189e+09;1;-34.9546;0
3.82825e+09;1;-35.441;0
3.85478e+09;1;-35.9476;0
3.8815e+09;1;-36.4764;0
3.90841e+09;1;-37.0297;0
3.9355e+09;1;-37.6101;0
3.96278e+09;1;-38.2207;0
3.99025e+09;1;-38.8652;0
4.01791e+09;1;-39.5476;0
4.04576e+09;1;-40.2729;0
4.0738e+09;1;-41.0467;0
4.10204e+09;1;-41.8757;0
4.13048e+09;1;-42.7674;0
4.15911e+09;1;-43.7305;0
4.18794e+09;1;-44.7733;0
4.21697e+09;1;-45.9031;0
4.2462e+09;1;-47.1205;0
4.27563e+09;1;-48.4096;0
4.30527e+09;1;-49.7153;0
4.33511e+09;1;-50.9055;0
4.36516e+09;1;-51.7442;0
4.39542e+09;1;-51.9719;0
4.42588e+09;1;-51.5216;0
4.45656e+09;1;-50.5914;0
4.48745e+09;1;-49.4487;0
4.51856e+09;1;-48.2739;0
4.54988e+09;1;-47.1522;0
4.58142e+09;1;-46.1139;0
4.61318e+09;1;-45.1641;0
4.64515e+09;1;-44.2978;0
4.67735e+09;1;-43.5067;0
4.70977e+09;1;-42.7822;0
4.74242e+09;1;-42.1164;0
4.77529e+09;1;-41.5021;0
4.80839e+09;1;-40.9331;0
4.84172e+09;1;-40.4044;0
4.87528e+09;1;-39.9112;0
4.90908e+09;1;-39.45;0
4.94311e+09;1;-39.0172;0
4.97737e+09;1;-38.6102;0
5.01187e+09;1;-38.2264;0
5.04661e+09;1;-37.8637;0
5.08159e+09;1;-37.5203;0
5.11682e+09;1;-37.1945;0
5.15229e+09;1;-36.8849;0
5.188e+09;1;-36.5902;0
5.22396e+09;1;-36.3093;0
5.26017e+09;1;-36.0411;0
5.29663e+09;1;-35.7847;0
5.33335e+09;1;-35.5393;0
5.37032e+09;1;-35.3042;0
5.40754e+09;1;-35.0788;0
5.44503e+09;1;-34.8623;0
5.48277e+09;1;-34.6543;0
5.52077e+09;1;-34.4542;0
5.55904e+09;1;-34.2617;0
5.59758e+09;1;-34.0762;0
5.63638e+09;1;-33.8973;0
5.67545e+09;1;-33.7248;0
5.71479e+09;1;-33.5583;0
5.7544e+09;1;-33.3975;0
5.79429e+09;1;-33.2421;0
5.83445e+09;1;-33.0918;0
5.87489e+09;1;-32.9464;0
5.91562e+09;1;-32.8056;0
5.95662e+09;1;-32.6694;0
5.99791e+09;1;-32.5373;0
6.03949e+09;1;-32.4094;0
6.08135e+09;1;-32.2853;0
6.1235e+09;1;-32.165;0
6.16595e+09;1;-32.0483;0
6.20869e+09;1;-31.935;0
6.25173e+09;1;-31.825;0
6.29506e+09;1;-31.7181;0
6.3387e+09;1;-31.6144;0
6.38263e+09;1;-31.5135;0
6.42688e+09;1;-31.4155;0
6.47143e+09;1;-31.3202;0
6.51628e+09;1;-31.2276;0
6.56145e+09;1;-31.1375;0
6.60693e+09;1;-31.0498;0
6.65273e+09;1;-30.9645;0
6.69885e+09;1;-30.8815;0
6.74528e+09;1;-30.8007;0
6.79204e+09;1;-30.7221;0
6.83912e+09;1;-30.6456;0
6.88652e+09;1;-30.571;0
6.93426e+09;1;-30.4984;0
6.98232e+09;1;-30.4277;0
7.03072e+09;1;-30.3589;0
7.07946e+09;1;-30.2918;0
7.12853e+09;1;-30.2264;0
7.17794e+09;1;-30.1628;0
7.2277e+09;1;-30.1008;0
7.2778e+09;1;-30.0403;0
7.32825e+09;1;-29.9814;0
7.37904e+09;1;-29.9241;0
7.43019e+09;1;-29.8681;0
7.4817e+09;1;-29.8137;0
7.53356e+09;1;-29.7606;0
7.58578e+09;1;-29.7088;0
7.63836e+09;1;-29.6584;0
7.6913e+09;1;-29.6093;0
7.74462e+09;1;-29.5614;0
7.7983e+09;1;-29.5148;0
7.85236e+09;1;-29.4694;0
7.90679e+09;1;-29.4251;0
7.96159e+09;1;-29.382;0
8.01678e+09;1;-29.34;0
8.07235e+09;1;-29.2991;0
8.12831e+09;1;-29.2593;0
8.18465e+09;1;-29.2205;0
8.24138e+09;1;-29.1828;0
8.29851e+09;1;-29.146;0
8.35603e+09;1;-29.1102;0
8.41395e+09;1;-29.0754;0
8.47227e+09;1;-29.0416;0
8.531e+09;1;-29.0086;0
8.59014e+09;1;-28.9766;0
8.64968e+09;1;-28.9455;0
8.70964e+09;1;-28.9152;0
8.77001e+09;1;-28.8858;0
8.8308e+09;1;-28.8572;0
8.89201e+09;1;-28.8295;0
8.95365e+09;1;-28.8025;0
9.01571e+09;1;-28.7764;0
9.07821e+09;1;-28.751;0
9.14113e+09;1;-28.7264;0
9.2045e+09;1;-28.7026;0
9.2683e+09;1;-28.6794;0
9.33254e+09;1;-28.6571;0
9.39723e+09;1;-28.6354;0
9.46237e+09;1;-28.6145;0
9.52796e+09;1;-28.5942;0
9.59401e+09;1;-28.5746;0
9.66051e+09;1;-28.5557;0
9.72747e+09;1;-28.5375;0
9.7949e+09;1;-28.5199;0
9.86279e+09;1;-28.5029;0
9.93116e+09;1;-28.4866;0
1e+10;1;-28.4709;0
1e+07;2;0.000406642;0
1.00693e+07;2;0.000412299;0
1.01391e+07;2;0.000418034;0
1.02094e+07;2;0.000423849;0
1.02802e+07;2;0.000429746;0
1.03514e+07;2;0.000435724;0
1.04232e+07;2;0.000441785;0
1.04954e+07;2;0.00044793;0
1.05682e+07;2;0.000454161;0
1.06414e+07;2;0.000460479;0
1.07152e+07;2;0.000466885;0
1.07895e+07;2;0.000473379;0
1.08643e+07;2;0.000479965;0
1.09396e+07;2;0.000486641;0
1.10154e+07;2;0.000493411;0
1.10917e+07;2;0.000500274;0
1.11686e+07;2;0.000507233;0
1.1246e+07;2;0.000514289;0
1.1324e+07;2;0.000521444;0
1.14025e+07;2;0.000528697;0
1.14815e+07;2;0.000536052;0
1.15611e+07;2;0.000543508;0
1.16413e+07;2;0.000551069;0
1.1722e+07;2;0.000558735;0
1.18032e+07;2;0.000566507;0
1.1885e+07;2;0.000574387;0
1.19674e+07;2;0.000582377;0
1.20504e+07;2;0.000590479;0
1.21339e+07;2;0.000598692;0
1.2218e+07;2;0.000607021;0
1.23027e+07;2;0.000615465;0
1.2388e+07;2;0.000624026;0
1.24738e+07;2;0.000632707;0
1.25603e+07;2;0.000641508;0
1.26474e+07;2;0.000650431;0
1.2735e+07;2;0.000659479;0
1.28233e+07;2;0.000668653;0
1.29122e+07;2;0.000677954;0
1.30017e+07;2;0.000687385;0
1.30918e+07;2;0.000696946;0
1.31826e+07;2;0.000706641;0
1.32739e+07;2;0.000716471;0
1.3366e+07;2;0.000726437;0
1.34586e+07;2;0.000736542;0
1.35519e+07;2;0.000746788;0
1.36458e+07;2;0.000757176;0
1.37404e+07;2;0.000767708;0
1.38357e+07;2;0.000778387;0
1.39316e+07;2;0.000789215;0
1.40281e+07;2;0.000800193;0
1.41254e+07;2;0.000811324;0
1.42233e+07;2;0.00082261;0
1.43219e+07;2;0.000834052;0
1.44212e+07;2;0.000845654;0
1.45211e+07;2;0.000857417;0
1.46218e+07;2;0.000869344;0
1.47231e+07;2;0.000881437;0
1.48252e+07;2;0.000893698;0
1.49279e+07;2;0.000906129;0
1.50314e+07;2;0.000918733;0
1.51356e+07;2;0.000931513;0
1.52405e+07;2;0.00094447;0
1.53462e+07;2;0.000957608;0
1.54525e+07;2;0.000970928;0
1.55597e+07;2;0.000984434;0
1.56675e+07;2;0.000998127;0
1.57761e+07;2;0.00101201;0
1.58855e+07;2;0.00102609;0
1.59956e+07;2;0.00104036;0
1.61065e+07;2;0.00105483;0
1.62181e+07;2;0.0010695;0
1.63305e+07;2;0.00108438;0
1.64437e+07;2;0.00109947;0
1.65577e+07;2;0.00111476;0
1.66725e+07;2;0.00113026;0
1.6788e+07;2;0.00114599;0
1.69044e+07;2;0.00116193;0
1.70216e+07;2;0.00117809;0
1.71396e+07;2;0.00119448;0
1.72584e+07;2;0.00121109;0
1.7378e+07;2;0.00122794;0
1.74985e+07;2;0.00124502;0
1.76198e+07;2;0.00126233;0
1.77419e+07;2;0.00127989;0
1.78649e+07;2;0.00129769;0
1.79887e+07;2;0.00131575;0
1.81134e+07;2;0.00133405;0
1.8239e+07;2;0.0013526;0
1.83654e+07;2;0.00137142;0
1.84927e+07;2;0.00139049;0
1.86209e+07;2;0.00140983;0
1.87499e+07;2;0.00142944;0
1.88799e+07;2;0.00144933;0
1.90108e+07;2;0.00146948;0
1.91426e+07;2;0.00148992;0
1.92752e+07;2;0.00151065;0
1.94089e+07;2;0.00153166;0
1.95434e+07;2;0.00155296;0
1.96789e+07;2;0.00157456;0
1.98153e+07;2;0.00159646;0
1.99526e+07;2;0.00161867;0
2.00909e+07;2;0.00164118;0
2.02302e+07;2;0.00166401;0
2.03704e+07;2;0.00168716;0
2.05116e+07;2;0.00171062;0
2.06538e+07;2;0.00173442;0
2.0797e+07;2;0.00175854;0
2.09411e+07;2;0.001783;0
2.10863e+07;2;0.0018078;0
2.12324e+07;2;0.00183294;0
2.13796e+07;2;0.00185844;0
2.15278e+07;2;0.00188428;0
2.1677e+07;2;0.00191049;0
2.18273e+07;2;0.00193706;0
2.19786e+07;2;0.00196401;0
2.21309e+07;2;0.00199132;0
2.22844e+07;2;0.00201902;0
2.24388e+07;2;0.0020471;0
2.25944e+07;2;0.00207557;0
2.2751e+07;2;0.00210444;0
2.29087e+07;2;0.00213371;0
2.30675e+07;2;0.00216339;0
2.32274e+07;2;0.00219347;0
2.33884e+07;2;0.00222398;0
2.35505e+07;2;0.00225491;0
2.37137e+07;2;0.00228627;0
2.38781e+07;2;0.00231807;0
2.40436e+07;2;0.00235031;0
2.42103e+07;2;0.002383;0
2.43781e+07;2;0.00241614;0
2.45471e+07;2;0.00244975;0
2.47172e+07;2;0.00248382;0
2.48886e+07;2;0.00251836;0
2.50611e+07;2;0.00255339;0
2.52348e+07;2;0.0025889;0
2.54097e+07;2;0.0026249;0
2.55859e+07;2;0.00266141;0
2.57632e+07;2;0.00269842;0
2.59418e+07;2;0.00273595;0
2.61216e+07;2;0.002774;0
2.63027e+07;2;0.00281258;0
2.6485e+07;2;0.0028517;0
2.66686e+07;2;0.00289135;0
2.68534e+07;2;0.00293157;0
2.70396e+07;2;0.00297233;0
2.7227e+07;2;0.00301367;0
2.74157e+07;2;0.00305558;0
2.76058e+07;2;0.00309808;0
2.77971e+07;2;0.00314116;0
2.79898e+07;2;0.00318484;0
2.81838e+07;2;0.00322914;0
2.83792e+07;2;0.00327404;0
2.85759e+07;2;0.00331957;0
2.8774e+07;2;0.00336574;0
2.89734e+07;2;0.00341254;0
2.91743e+07;2;0.00346;0
2.93765e+07;2;0.00350811;0
2.95801e+07;2;0.0035569;0
2.97852e+07;2;0.00360636;0
2.99916e+07;2;0.00365651;0
3.01995e+07;2;0.00370736;0
3.04089e+07;2;0.00375891;0
3.06196e+07;2;0.00381119;0
3.08319e+07;2;0.00386418;0
3.10456e+07;2;0.00391792;0
3.12608e+07;2;0.0039724;0
3.14775e+07;2;0.00402764;0
3.16957e+07;2;0.00408364;0
3.19154e+07;2;0.00414043;0
3.21366e+07;2;0.004198;0
3.23594e+07;2;0.00425638;0
3.25837e+07;2;0.00431556;0
3.28095e+07;2;0.00437557;0
3.3037e+07;2;0.00443641;0
3.3266e+07;2;0.0044981;0
3.34965e+07;2;0.00456065;0
3.37287e+07;2;0.00462406;0
3.39625e+07;2;0.00468836;0
3.41979e+07;2;0.00475355;0
3.4435e+07;2;0.00481964;0
3.46737e+07;2;0.00488666;0
3.4914e+07;2;0.0049546;0
3.5156e+07;2;0.00502349;0
3.53997e+07;2;0.00509334;0
3.56451e+07;2;0.00516416;0
3.58922e+07;2;0.00523596;0
3.6141e+07;2;0.00530876;0
3.63915e+07;2;0.00538257;0
3.66438e+07;2;0.00545741;0
3.68978e+07;2;0.00553328;0
3.71535e+07;2;0.00561021;0
3.74111e+07;2;0.00568821;0
3.76704e+07;2;0.0057673;0
3.79315e+07;2;0.00584748;0
3.81944e+07;2;0.00592878;0
3.84592e+07;2;0.0060112;0
3.87258e+07;2;0.00609478;0
3.89942e+07;2;0.00617951;0
3.92645e+07;2;0.00626542;0
3.95367e+07;2;0.00635252;0
3.98107e+07;2;0.00644083;0
4.00867e+07;2;0.00653038;0
4.03645e+07;2;0.00662116;0
4.06443e+07;2;0.00671321;0
4.09261e+07;2;0.00680653;0
4.12098e+07;2;0.00690115;0
4.14954e+07;2;0.00699709;0
4.1783e+07;2;0.00709435;0
4.20727e+07;2;0.00719297;0
4.23643e+07;2;0.00729296;0
4.2658e+07;2;0.00739434;0
4.29536e+07;2;0.00749712;0
4.32514e+07;2;0.00760134;0
4.35512e+07;2;0.007707;0
4.38531e+07;2;0.00781413;0
4.4157e+07;2;0.00792274;0
4.44631e+07;2;0.00803287;0
4.47713e+07;2;0.00814452;0
4.50817e+07;2;0.00825773;0
4.53942e+07;2;0.0083725;0
4.57088e+07;2;0.00848887;0
4.60257e+07;2;0.00860686;0
4.63447e+07;2;0.00872649;0
4.66659e+07;2;0.00884777;0
4.69894e+07;2;0.00897074;0
4.73151e+07;2;0.00909542;0
4.76431e+07;2;0.00922183;0
4.79733e+07;2;0.00934999;0
4.83059e+07;2;0.00947994;0
4.86407e+07;2;0.00961168;0
4.89779e+07;2;0.00974526;0
4.93174e+07;2;0.00988069;0
4.96592e+07;2;0.010018;0
5.00035e+07;2;0.0101572;0
5.03501e+07;2;0.0102984;0
5.06991e+07;2;0.0104415;0
5.10505e+07;2;0.0105866;0
5.14044e+07;2;0.0107337;0
5.17607e+07;2;0.0108828;0
5.21195e+07;2;0.0110341;0
5.24807e+07;2;0.0111874;0
5.28445e+07;2;0.0113428;0
5.32108e+07;2;0.0115004;0
5.35797e+07;2;0.0116602;0
5.39511e+07;2;0.0118222;0
5.4325e+07;2;0.0119865;0
5.47016e+07;2;0.012153;0
5.50808e+07;2;0.0123219;0
5.54626e+07;2;0.0124931;0
5.5847e+07;2;0.0126666;0
5.62341e+07;2;0.0128426;0
5.66239e+07;2;0.013021;0
5.70164e+07;2;0.0132019;0
5.74116e+07;2;0.0133853;0
5.78096e+07;2;0.0135713;0
5.82103e+07;2;0.0137598;0
5.86138e+07;2;0.0139509;0
5.90201e+07;2;0.0141447;0
5.94292e+07;2;0.0143412;0
5.98412e+07;2;0.0145404;0
6.0256e+07;2;0.0147424;0
6.06736e+07;2;0.0149471;0
6.10942e+07;2;0.0151548;0
6.15177e+07;2;0.0153652;0
6.19441e+07;2;0.0155786;0
6.23735e+07;2;0.015795;0
6.28058e+07;2;0.0160144;0
6.32412e+07;2;0.0162368;0
6.36796e+07;2;0.0164623;0
6.4121e+07;2;0.0166909;0
6.45654e+07;2;0.0169227;0
6.5013e+07;2;0.0171577;0
6.54636e+07;2;0.0173959;0
6.59174e+07;2;0.0176375;0
6.63743e+07;2;0.0178824;0
6.68344e+07;2;0.0181307;0
6.72977e+07;2;0.0183824;0
6.77642e+07;2;0.0186376;0
6.82339e+07;2;0.0188964;0
6.87068e+07;2;0.0191587;0
6.91831e+07;2;0.0194247;0
6.96627e+07;2;0.0196944;0
7.01455e+07;2;0.0199678;0
7.06318e+07;2;0.020245;0
7.11214e+07;2;0.020526;0
7.16143e+07;2;0.0208109;0
7.21107e+07;2;0.0210998;0
7.26106e+07;2;0.0213927;0
7.31139e+07;2;0.0216896;0
7.36207e+07;2;0.0219906;0
7.4131e+07;2;0.0222958;0
7.46449e+07;2;0.0226053;0
7.51623e+07;2;0.022919;0
7.56833e+07;2;0.023237;0
7.62079e+07;2;0.0235595;0
7.67361e+07;2;0.0238864;0
7.72681e+07;2;0.0242179;0
7.78037e+07;2;0.0245539;0
7.8343e+07;2;0.0248946;0
7.8886e+07;2;0.02524;0
7.94328e+07;2;0.0255902;0
7.99834e+07;2;0.0259452;0
8.05378e+07;2;0.0263051;0
8.10961e+07;2;0.02667;0
8.16582e+07;2;0.02704;0
8.22243e+07;2;0.0274151;0
8.27942e+07;2;0.0277953;0
8.33681e+07;2;0.0281809;0
8.3946e+07;2;0.0285717;0
8.45279e+07;2;0.028968;0
8.51138e+07;2;0.0293697;0
8.57038e+07;2;0.029777;0
8.62979e+07;2;0.0301899;0
8.6896e+07;2;0.0306085;0
8.74984e+07;2;0.0310329;0
8.81049e+07;2;0.0314632;0
8.87156e+07;2;0.0318994;0
8.93305e+07;2;0.0323417;0
8.99498e+07;2;0.03279;0
9.05733e+07;2;0.0332446;0
9.12011e+07;2;0.0337054;0
9.18333e+07;2;0.0341726;0
9.24698e+07;2;0.0346462;0
9.31108e+07;2;0.0351264;0
9.37562e+07;2;0.0356132;0
9.44061e+07;2;0.0361067;0
9.50605e+07;2;0.0366071;0
9.57194e+07;2;0.0371143;0
9.63829e+07;2;0.0376286;0
9.7051e+07;2;0.0381499;0
9.77237e+07;2;0.0386784;0
9.84011e+07;2;0.0392143;0
9.90832e+07;2;0.0397575;0
9.977e+07;2;0.0403082;0
1.00462e+08;2;0.0408665;0
1.01158e+08;2;0.0414325;0
1.01859e+08;2;0.0420063;0
1.02565e+08;2;0.042588;0
1.03276e+08;2;0.0431777;0
1.03992e+08;2;0.0437755;0
1.04713e+08;2;0.0443816;0
1.05439e+08;2;0.044996;0
1.0617e+08;2;0.0456189;0
1.06905e+08;2;0.0462504;0
1.07647e+08;2;0.0468906;0
1.08393e+08;2;0.0475396;0
1.09144e+08;2;0.0481975;0
1.09901e+08;2;0.0488644;0
1.10662e+08;2;0.0495406;0
1.11429e+08;2;0.050226;0
1.12202e+08;2;0.0509209;0
1.1298e+08;2;0.0516254;0
1.13763e+08;2;0.0523395;0
1.14551e+08;2;0.0530634;0
1.15345e+08;2;0.0537973;0
1.16145e+08;2;0.0545413;0
1.1695e+08;2;0.0552955;0
1.17761e+08;2;0.0560601;0
1.18577e+08;2;0.0568351;0
1.19399e+08;2;0.0576208;0
1.20226e+08;2;0.0584173;0
1.2106e+08;2;0.0592248;0
1.21899e+08;2;0.0600433;0
1.22744e+08;2;0.060873;0
1.23595e+08;2;0.0617142;0
1.24451e+08;2;0.0625669;0
1.25314e+08;2;0.0634312;0
1.26183e+08;2;0.0643074;0
1.27057e+08;2;0.0651957;0
1.27938e+08;2;0.0660961;0
1.28825e+08;2;0.0670088;0
1.29718e+08;2;0.0679341;0
1.30617e+08;2;0.068872;0
1.31522e+08;2;0.0698228;0
1.32434e+08;2;0.0707865;0
1.33352e+08;2;0.0717635;0
1.34276e+08;2;0.0727538;0
1.35207e+08;2;0.0737577;0
1.36144e+08;2;0.0747753;0
1.37088e+08;2;0.0758069;0
1.38038e+08;2;0.0768525;0
1.38995e+08;2;0.0779124;0
1.39959e+08;2;0.0789868;0
1.40929e+08;2;0.0800759;0
1.41906e+08;2;0.0811798;0
1.42889e+08;2;0.0822988;0
1.4388e+08;2;0.0834331;0
1.44877e+08;2;0.0845828;0
1.45881e+08;2;0.0857482;0
1.46893e+08;2;0.0869295;0
1.47911e+08;2;0.0881269;0
1.48936e+08;2;0.0893407;0
1.49968e+08;2;0.0905709;0
1.51008e+08;2;0.0918179;0
1.52055e+08;2;0.0930819;0
1.53109e+08;2;0.0943631;0
1.5417e+08;2;0.0956617;0
1.55239e+08;2;0.0969779;0
1.56315e+08;2;0.098312;0
1.57398e+08;2;0.0996643;0
1.58489e+08;2;0.101035;0
1.59588e+08;2;0.102424;0
1.60694e+08;2;0.103832;0
1.61808e+08;2;0.105259;0
1.6293e+08;2;0.106706;0
1.64059e+08;2;0.108172;0
1.65196e+08;2;0.109658;0
1.66341e+08;2;0.111164;0
1.67494e+08;2;0.112691;0
1.68655e+08;2;0.114238;0
1.69824e+08;2;0.115806;0
1.71002e+08;2;0.117395;0
1.72187e+08;2;0.119006;0
1.7338e+08;2;0.120639;0
1.74582e+08;2;0.122293;0
1.75792e+08;2;0.12397;0
1.77011e+08;2;0.12567;0
1.78238e+08;2;0.127392;0
1.79473e+08;2;0.129138;0
1.80717e+08;2;0.130907;0
1.8197e+08;2;0.1327;0
1.83231e+08;2;0.134517;0
1.84502e+08;2;0.136358;0
1.8578e+08;2;0.138225;0
1.87068e+08;2;0.140116;0
1.88365e+08;2;0.142032;0
1.89671e+08;2;0.143975;0
1.90985e+08;2;0.145943;0
1.92309e+08;2;0.147938;0
1.93642e+08;2;0.149959;0
1.94984e+08;2;0.152008;0
1.96336e+08;2;0.154084;0
1.97697e+08;2;0.156187;0
1.99067e+08;2;0.158319;0
2.00447e+08;2;0.160479;0
2.01837e+08;2;0.162668;0
2.03236e+08;2;0.164886;0
2.04644e+08;2;0.167134;0
2.06063e+08;2;0.169411;0
2.07491e+08;2;0.171719;0
2.0893e+08;2;0.174058;0
2.10378e+08;2;0.176427;0
2.11836e+08;2;0.178828;0
2.13304e+08;2;0.181261;0
2.14783e+08;2;0.183726;0
2.16272e+08;2;0.186223;0
2.17771e+08;2;0.188754;0
2.1928e+08;2;0.191317;0
2.208e+08;2;0.193915;0
2.22331e+08;2;0.196547;0
2.23872e+08;2;0.199214;0
2.25424e+08;2;0.201915;0
2.26986e+08;2;0.204652;0
2.2856e+08;2;0.207425;0
2.30144e+08;2;0.210235;0
2.31739e+08;2;0.213081;0
2.33346e+08;2;0.215964;0
2.34963e+08;2;0.218886;0
2.36592e+08;2;0.221845;0
2.38232e+08;2;0.224843;0
2.39883e+08;2;0.227879;0
2.41546e+08;2;0.230956;0
2.4322e+08;2;0.234072;0
2.44906e+08;2;0.237229;0
2.46604e+08;2;0.240426;0
2.48313e+08;2;0.243665;0
2.50035e+08;2;0.246946;0
2.51768e+08;2;0.250269;0
2.53513e+08;2;0.253635;0
2.5527e+08;2;0.257044;0
2.5704e+08;2;0.260497;0
2.58821e+08;2;0.263994;0
2.60615e+08;2;0.267536;0
2.62422e+08;2;0.271124;0
2.64241e+08;2;0.274757;0
2.66073e+08;2;0.278436;0
2.67917e+08;2;0.282162;0
2.69774e+08;2;0.285936;0
2.71644e+08;2;0.289757;0
2.73527e+08;2;0.293627;0
2.75423e+08;2;0.297545;0
2.77332e+08;2;0.301513;0
2.79254e+08;2;0.305531;0
2.8119e+08;2;0.309599;0
2.83139e+08;2;0.313718;0
2.85102e+08;2;0.317889;0
2.87078e+08;2;0.322111;0
2.89068e+08;2;0.326386;0
2.91072e+08;2;0.330714;0
2.93089e+08;2;0.335096;0
2.95121e+08;2;0.339532;0
2.97167e+08;2;0.344023;0
2.99226e+08;2;0.348568;0
3.01301e+08;2;0.35317;0
3.03389e+08;2;0.357827;0
3.05492e+08;2;0.362542;0
3.0761e+08;2;0.367313;0
3.09742e+08;2;0.372143;0
3.11889e+08;2;0.377031;0
3.14051e+08;2;0.381977;0
3.16228e+08;2;0.386983;0
3.1842e+08;2;0.392049;0
3.20627e+08;2;0.397176;0
3.22849e+08;2;0.402363;0
3.25087e+08;2;0.407612;0
3.27341e+08;2;0.412922;0
3.2961e+08;2;0.418295;0
3.31894e+08;2;0.423731;0
3.34195e+08;2;0.42923;0
3.36512e+08;2;0.434793;0
3.38844e+08;2;0.440421;0
3.41193e+08;2;0.446113;0
3.43558e+08;2;0.45187;0
3.45939e+08;2;0.457693;0
3.48337e+08;2;0.463582;0
3.50752e+08;2;0.469538;0
3.53183e+08;2;0.47556;0
3.55631e+08;2;0.481649;0
3.58096e+08;2;0.487807;0
3.60579e+08;2;0.494032;0
3.63078e+08;2;0.500326;0
3.65595e+08;2;0.506688;0
3.68129e+08;2;0.513119;0
3.70681e+08;2;0.519619;0
3.7325e+08;2;0.526189;0
3.75837e+08;2;0.532829;0
3.78443e+08;2;0.539539;0
3.81066e+08;2;0.546319;0
3.83707e+08;2;0.55317;0
3.86367e+08;2;0.560091;0
3.89045e+08;2;0.567082;0
3.91742e+08;2;0.574145;0
3.94457e+08;2;0.581278;0
3.97192e+08;2;0.588482;0
3.99945e+08;2;0.595757;0
4.02717e+08;2;0.603103;0
4.05509e+08;2;0.61052;0
4.08319e+08;2;0.618007;0
4.1115e+08;2;0.625565;0
4.14e+08;2;0.633192;0
4.16869e+08;2;0.64089;0
4.19759e+08;2;0.648658;0
4.22669e+08;2;0.656495;0
4.25598e+08;2;0.664401;0
4.28549e+08;2;0.672376;0
4.31519e+08;2;0.680418;0
4.3451e+08;2;0.688528;0
4.37522e+08;2;0.696704;0
4.40555e+08;2;0.704947;0
4.43609e+08;2;0.713255;0
4.46684e+08;2;0.721627;0
4.4978e+08;2;0.730063;0
4.52898e+08;2;0.738561;0
4.56037e+08;2;0.747121;0
4.59198e+08;2;0.755741;0
4.62381e+08;2;0.764419;0
4.65586e+08;2;0.773155;0
4.68813e+08;2;0.781947;0
4.72063e+08;2;0.790794;0
4.75335e+08;2;0.799693;0
4.7863e+08;2;0.808643;0
4.81948e+08;2;0.817642;0
4.85289e+08;2;0.826688;0
4.88652e+08;2;0.835779;0
4.9204e+08;2;0.844913;0
4.9545e+08;2;0.854086;0
4.98884e+08;2;0.863296;0
5.02343e+08;2;0.872541;0
5.05825e+08;2;0.881818;0
5.09331e+08;2;0.891123;0
5.12861e+08;2;0.900454;0
5.16416e+08;2;0.909806;0
