"acfrequency";"number";"r Zin";"i Zin"
6.35331e+09;4;0.3711;5.97261
6.36796e+09;4;0.3711;6.01035
6.38263e+09;4;0.3711;6.04812
6.39735e+09;4;0.3711;6.08592
6.4121e+09;4;0.3711;6.12375
6.42688e+09;4;0.3711;6.16162
6.44169e+09;4;0.3711;6.19952
6.45654e+09;4;0.3711;6.23745
6.47143e+09;4;0.3711;6.27541
6.48634e+09;4;0.3711;6.31341
6.5013e+09;4;0.3711;6.35144
6.51628e+09;4;0.3711;6.3895
6.53131e+09;4;0.3711;6.4276
6.54636e+09;4;0.3711;6.46574
6.56145e+09;4;0.3711;6.5039
6.57658e+09;4;0.3711;6.5421
6.59174e+09;4;0.3711;6.58034
6.60693e+09;4;0.3711;6.61861
6.62217e+09;4;0.3711;6.65692
6.63743e+09;4;0.3711;6.69526
6.65273e+09;4;0.3711;6.73363
6.66807e+09;4;0.3711;6.77205
6.68344e+09;4;0.3711;6.8105
6.69885e+09;4;0.3711;6.84898
6.71429e+09;4;0.3711;6.8875
6.72977e+09;4;0.3711;6.92606
6.74528e+09;4;0.3711;6.96465
6.76083e+09;4;0.3711;7.00328
6.77642e+09;4;0.3711;7.04195
6.79204e+09;4;0.3711;7.08066
6.80769e+09;4;0.3711;7.1194
6.82339e+09;4;0.3711;7.15818
6.83912e+09;4;0.3711;7.197
6.85488e+09;4;0.3711;7.23586
6.87068e+09;4;0.3711;7.27475
6.88652e+09;4;0.3711;7.31368
6.9024e+09;4;0.3711;7.35266
6.91831e+09;4;0.3711;7.39167
6.93426e+09;4;0.3711;7.43072
6.95024e+09;4;0.3711;7.46981
6.96627e+09;4;0.3711;7.50894
6.98232e+09;4;0.3711;7.54811
6.99842e+09;4;0.3711;7.58732
7.01455e+09;4;0.3711;7.62657
7.03072e+09;4;0.3711;7.66586
7.04693e+09;4;0.3711;7.70519
7.06318e+09;4;0.3711;7.74456
7.07946e+09;4;0.3711;7.78397
7.09578e+09;4;0.3711;7.82343
7.11214e+09;4;0.3711;7.86292
7.12853e+09;4;0.3711;7.90246
7.14496e+09;4;0.3711;7.94204
7.16143e+09;4;0.3711;7.98166
7.17794e+09;4;0.3711;8.02132
7.19449e+09;4;0.3711;8.06103
7.21107e+09;4;0.3711;8.10078
7.2277e+09;4;0.3711;8.14057
7.24436e+09;4;0.3711;8.18041
7.26106e+09;4;0.3711;8.22028
7.2778e+09;4;0.3711;8.26021
7.29458e+09;4;0.3711;8.30017
7.31139e+09;4;0.3711;8.34018
7.32825e+09;4;0.3711;8.38023
7.34514e+09;4;0.3711;8.42033
7.36207e+09;4;0.3711;8.46048
7.37904e+09;4;0.3711;8.50066
7.39605e+09;4;0.3711;8.5409
7.4131e+09;4;0.3711;8.58117
7.43019e+09;4;0.3711;8.6215
7.44732e+09;4;0.3711;8.66187
7.46449e+09;4;0.3711;8.70228
7.4817e+09;4;0.3711;8.74274
7.49894e+09;4;0.3711;8.78325
7.51623e+09;4;0.3711;8.82381
7.53356e+09;4;0.3711;8.86441
7.55092e+09;4;0.3711;8.90506
7.56833e+09;4;0.3711;8.94575
7.58578e+09;4;0.3711;8.98649
7.60326e+09;4;0.3711;9.02728
7.62079e+09;4;0.3711;9.06812
7.63836e+09;4;0.3711;9.10901
7.65597e+09;4;0.3711;9.14994
7.67361e+09;4;0.3711;9.19093
7.6913e+09;4;0.3711;9.23196
7.70903e+09;4;0.3711;9.27304
7.72681e+09;4;0.3711;9.31417
7.74462e+09;4;0.3711;9.35535
7.76247e+09;4;0.3711;9.39658
7.78037e+09;4;0.3711;9.43786
7.7983e+09;4;0.3711;9.47919
7.81628e+09;4;0.3711;9.52057
7.8343e+09;4;0.3711;9.56199
7.85236e+09;4;0.3711;9.60347
7.87046e+09;4;0.3711;9.64501
7.8886e+09;4;0.3711;9.68659
7.90679e+09;4;0.3711;9.72822
7.92501e+09;4;0.3711;9.76991
7.94328e+09;4;0.3711;9.81164
7.96159e+09;4;0.3711;9.85343
7.97995e+09;4;0.3711;9.89527
7.99834e+09;4;0.3711;9.93717
8.01678e+09;4;0.3711;9.97912
8.03526e+09;4;0.3711;10.0211
8.05378e+09;4;0.3711;10.0632
8.07235e+09;4;0.3711;10.1053
8.09096e+09;4;0.3711;10.1474
8.10961e+09;4;0.3711;10.1896
8.12831e+09;4;0.3711;10.2319
8.14704e+09;4;0.3711;10.2742
8.16582e+09;4;0.3711;10.3166
8.18465e+09;4;0.3711;10.359
8.20352e+09;4;0.3711;10.4015
8.22243e+09;4;0.3711;10.4441
8.24138e+09;4;0.3711;10.4867
8.26038e+09;4;0.3711;10.5293
8.27942e+09;4;0.3711;10.572
8.29851e+09;4;0.3711;10.6148
8.31764e+09;4;0.3711;10.6576
8.33681e+09;4;0.3711;10.7005
8.35603e+09;4;0.3711;10.7434
8.37529e+09;4;0.3711;10.7864
8.3946e+09;4;0.3711;10.8295
8.41395e+09;4;0.3711;10.8726
8.43335e+09;4;0.3711;10.9157
8.45279e+09;4;0.3711;10.9589
8.47227e+09;4;0.3711;11.0022
8.4918e+09;4;0.3711;11.0456
8.51138e+09;4;0.3711;11.089
8.531e+09;4;0.3711;11.1324
8.55067e+09;4;0.3711;11.1759
8.57038e+09;4;0.3711;11.2195
8.59014e+09;4;0.3711;11.2631
8.60994e+09;4;0.3711;11.3068
8.62979e+09;4;0.3711;11.3506
8.64968e+09;4;0.3711;11.3944
8.66962e+09;4;0.3711;11.4382
8.6896e+09;4;0.3711;11.4822
8.70964e+09;4;0.3711;11.5262
8.72971e+09;4;0.3711;11.5702
8.74984e+09;4;0.3711;11.6143
8.77001e+09;4;0.3711;11.6585
8.79023e+09;4;0.3711;11.7028
8.81049e+09;4;0.3711;11.7471
8.8308e+09;4;0.3711;11.7914
8.85116e+09;4;0.3711;11.8359
8.87156e+09;4;0.3711;11.8803
8.89201e+09;4;0.3711;11.9249
8.91251e+09;4;0.3711;11.9695
8.93305e+09;4;0.3711;12.0142
8.95365e+09;4;0.3711;12.0589
8.97429e+09;4;0.3711;12.1037
8.99498e+09;4;0.3711;12.1486
9.01571e+09;4;0.3711;12.1935
9.03649e+09;4;0.3711;12.2385
9.05733e+09;4;0.3711;12.2836
9.07821e+09;4;0.3711;12.3287
9.09913e+09;4;0.3711;12.3739
9.12011e+09;4;0.3711;12.4192
9.14113e+09;4;0.3711;12.4645
9.1622e+09;4;0.3711;12.5099
9.18333e+09;4;0.3711;12.5554
9.2045e+09;4;0.3711;12.6009
9.22571e+09;4;0.3711;12.6465
9.24698e+09;4;0.3711;12.6921
9.2683e+09;4;0.3711;12.7379
9.28966e+09;4;0.3711;12.7837
9.31108e+09;4;0.3711;12.8295
9.33254e+09;4;0.3711;12.8755
9.35406e+09;4;0.3711;12.9215
9.37562e+09;4;0.3711;12.9675
9.39723e+09;4;0.3711;13.0137
9.4189e+09;4;0.3711;13.0599
9.44061e+09;4;0.3711;13.1061
9.46237e+09;4;0.3711;13.1525
9.48418e+09;4;0.3711;13.1989
9.50605e+09;4;0.3711;13.2454
9.52796e+09;4;0.3711;13.2919
9.54993e+09;4;0.3711;13.3386
9.57194e+09;4;0.3711;13.3852
9.59401e+09;4;0.3711;13.432
9.61612e+09;4;0.3711;13.4788
9.63829e+09;4;0.3711;13.5258
9.66051e+09;4;0.3711;13.5727
9.68278e+09;4;0.3711;13.6198
9.7051e+09;4;0.3711;13.6669
9.72747e+09;4;0.3711;13.7141
9.7499e+09;4;0.3711;13.7614
9.77237e+09;4;0.3711;13.8087
9.7949e+09;4;0.3711;13.8561
9.81748e+09;4;0.3711;13.9036
9.84011e+09;4;0.3711;13.9512
9.86279e+09;4;0.3711;13.9988
9.88553e+09;4;0.3711;14.0465
9.90832e+09;4;0.3711;14.0943
9.93116e+09;4;0.3711;14.1422
9.95405e+09;4;0.3711;14.1901
9.977e+09;4;0.3711;14.2381
1e+10;4;0.3711;14.2862
1e+09;5;0.3711;-33.7558
1.00231e+09;5;0.3711;-33.67
1.00462e+09;5;0.3711;-33.5845
1.00693e+09;5;0.3711;-33.4991
1.00925e+09;5;0.3711;-33.4139
1.01158e+09;5;0.3711;-33.3289
1.01391e+09;5;0.3711;-33.244
1.01625e+09;5;0.3711;-33.1593
1.01859e+09;5;0.3711;-33.0748
1.02094e+09;5;0.3711;-32.9905
1.02329e+09;5;0.3711;-32.9064
1.02565e+09;5;0.3711;-32.8224
1.02802e+09;5;0.3711;-32.7386
1.03039e+09;5;0.3711;-32.655
1.03276e+09;5;0.3711;-32.5715
1.03514e+09;5;0.3711;-32.4882
1.03753e+09;5;0.3711;-32.4051
1.03992e+09;5;0.3711;-32.3222
1.04232e+09;5;0.3711;-32.2394
1.04472e+09;5;0.3711;-32.1568
1.04713e+09;5;0.3711;-32.0744
1.04954e+09;5;0.3711;-31.9922
1.05196e+09;5;0.3711;-31.9101
1.05439e+09;5;0.3711;-31.8282
1.05682e+09;5;0.3711;-31.7464
1.05925e+09;5;0.3711;-31.6648
1.0617e+09;5;0.3711;-31.5834
1.06414e+09;5;0.3711;-31.5022
1.0666e+09;5;0.3711;-31.4211
1.06905e+09;5;0.3711;-31.3402
1.07152e+09;5;0.3711;-31.2595
1.07399e+09;5;0.3711;-31.1789
1.07647e+09;5;0.3711;-31.0985
1.07895e+09;5;0.3711;-31.0182
1.08143e+09;5;0.3711;-30.9382
1.08393e+09;5;0.3711;-30.8582
1.08643e+09;5;0.3711;-30.7785
1.08893e+09;5;0.3711;-30.6989
1.09144e+09;5;0.3711;-30.6195
1.09396e+09;5;0.3711;-30.5402
1.09648e+09;5;0.3711;-30.4611
1.09901e+09;5;0.3711;-30.3822
1.10154e+09;5;0.3711;-30.3034
1.10408e+09;5;0.3711;-30.2248
1.10662e+09;5;0.3711;-30.1463
1.10917e+09;5;0.3711;-30.068
1.11173e+09;5;0.3711;-29.9899
1.11429e+09;5;0.3711;-29.9119
1.11686e+09;5;0.3711;-29.8341
1.11944e+09;5;0.3711;-29.7564
1.12202e+09;5;0.3711;-29.6789
1.1246e+09;5;0.3711;-29.6015
1.1272e+09;5;0.3711;-29.5243
1.1298e+09;5;0.3711;-29.4473
1.1324e+09;5;0.3711;-29.3704
1.13501e+09;5;0.3711;-29.2937
1.13763e+09;5;0.3711;-29.2171
1.14025e+09;5;0.3711;-29.1407
1.14288e+09;5;0.3711;-29.0645
1.14551e+09;5;0.3711;-28.9883
1.14815e+09;5;0.3711;-28.9124
1.1508e+09;5;0.3711;-28.8366
1.15345e+09;5;0.3711;-28.7609
1.15611e+09;5;0.3711;-28.6855
1.15878e+09;5;0.3711;-28.6101
1.16145e+09;5;0.3711;-28.5349
1.16413e+09;5;0.3711;-28.4599
1.16681e+09;5;0.3711;-28.385
1.1695e+09;5;0.3711;-28.3103
1.1722e+09;5;0.3711;-28.2357
1.1749e+09;5;0.3711;-28.1612
1.17761e+09;5;0.3711;-28.0869
1.18032e+09;5;0.3711;-28.0128
1.18304e+09;5;0.3711;-27.9388
1.18577e+09;5;0.3711;-27.865
1.1885e+09;5;0.3711;-27.7913
1.19124e+09;5;0.3711;-27.7177
1.19399e+09;5;0.3711;-27.6443
1.19674e+09;5;0.3711;-27.5711
1.1995e+09;5;0.3711;-27.498
1.20226e+09;5;0.3711;-27.425
1.20504e+09;5;0.3711;-27.3522
1.20781e+09;5;0.3711;-27.2795
1.2106e+09;5;0.3711;-27.207
1.21339e+09;5;0.3711;-27.1346
1.21619e+09;5;0.3711;-27.0624
1.21899e+09;5;0.3711;-26.9903
1.2218e+09;5;0.3711;-26.9183
1.22462e+09;5;0.3711;-26.8465
1.22744e+09;5;0.3711;-26.7749
1.23027e+09;5;0.3711;-26.7033
1.2331e+09;5;0.3711;-26.6319
1.23595e+09;5;0.3711;-26.5607
1.2388e+09;5;0.3711;-26.4896
1.24165e+09;5;0.3711;-26.4186
1.24451e+09;5;0.3711;-26.3478
1.24738e+09;5;0.3711;-26.2771
1.25026e+09;5;0.3711;-26.2066
1.25314e+09;5;0.3711;-26.1362
1.25603e+09;5;0.3711;-26.0659
1.25893e+09;5;0.3711;-25.9958
1.26183e+09;5;0.3711;-25.9258
1.26474e+09;5;0.3711;-25.856
1.26765e+09;5;0.3711;-25.7863
1.27057e+09;5;0.3711;-25.7167
1.2735e+09;5;0.3711;-25.6472
1.27644e+09;5;0.3711;-25.5779
1.27938e+09;5;0.3711;-25.5088
1.28233e+09;5;0.3711;-25.4397
1.28529e+09;5;0.3711;-25.3708
1.28825e+09;5;0.3711;-25.3021
1.29122e+09;5;0.3711;-25.2334
1.2942e+09;5;0.3711;-25.1649
1.29718e+09;5;0.3711;-25.0966
1.30017e+09;5;0.3711;-25.0283
1.30317e+09;5;0.3711;-24.9602
1.30617e+09;5;0.3711;-24.8923
1.30918e+09;5;0.3711;-24.8244
1.3122e+09;5;0.3711;-24.7567
1.31522e+09;5;0.3711;-24.6892
1.31826e+09;5;0.3711;-24.6217
1.3213e+09;5;0.3711;-24.5544
1.32434e+09;5;0.3711;-24.4872
1.32739e+09;5;0.3711;-24.4202
1.33045e+09;5;0.3711;-24.3533
1.33352e+09;5;0.3711;-24.2865
1.3366e+09;5;0.3711;-24.2198
1.33968e+09;5;0.3711;-24.1533
1.34276e+09;5;0.3711;-24.0869
1.34586e+09;5;0.3711;-24.0206
1.34896e+09;5;0.3711;-23.9545
1.35207e+09;5;0.3711;-23.8884
1.35519e+09;5;0.3711;-23.8225
1.35831e+09;5;0.3711;-23.7568
1.36144e+09;5;0.3711;-23.6911
1.36458e+09;5;0.3711;-23.6256
1.36773e+09;5;0.3711;-23.5602
1.37088e+09;5;0.3711;-23.495
1.37404e+09;5;0.3711;-23.4298
1.37721e+09;5;0.3711;-23.3648
1.38038e+09;5;0.3711;-23.2999
1.38357e+09;5;0.3711;-23.2351
1.38676e+09;5;0.3711;-23.1705
1.38995e+09;5;0.3711;-23.1059
1.39316e+09;5;0.3711;-23.0415
1.39637e+09;5;0.3711;-22.9773
1.39959e+09;5;0.3711;-22.9131
1.40281e+09;5;0.3711;-22.8491
1.40605e+09;5;0.3711;-22.7851
1.40929e+09;5;0.3711;-22.7214
1.41254e+09;5;0.3711;-22.6577
1.41579e+09;5;0.3711;-22.5941
1.41906e+09;5;0.3711;-22.5307
1.42233e+09;5;0.3711;-22.4674
1.42561e+09;5;0.3711;-22.4042
1.42889e+09;5;0.3711;-22.3411
1.43219e+09;5;0.3711;-22.2781
1.43549e+09;5;0.3711;-22.2153
1.4388e+09;5;0.3711;-22.1526
1.44212e+09;5;0.3711;-22.09
1.44544e+09;5;0.3711;-22.0275
1.44877e+09;5;0.3711;-21.9651
1.45211e+09;5;0.3711;-21.9028
1.45546e+09;5;0.3711;-21.8407
1.45881e+09;5;0.3711;-21.7787
1.46218e+09;5;0.3711;-21.7168
1.46555e+09;5;0.3711;-21.655
1.46893e+09;5;0.3711;-21.5933
1.47231e+09;5;0.3711;-21.5317
1.47571e+09;5;0.3711;-21.4703
1.47911e+09;5;0.3711;-21.4089
1.48252e+09;5;0.3711;-21.3477
1.48594e+09;5;0.3711;-21.2866
1.48936e+09;5;0.3711;-21.2256
1.49279e+09;5;0.3711;-21.1647
1.49624e+09;5;0.3711;-21.104
1.49968e+09;5;0.3711;-21.0433
1.50314e+09;5;0.3711;-20.9828
1.50661e+09;5;0.3711;-20.9223
1.51008e+09;5;0.3711;-20.862
1.51356e+09;5;0.3711;-20.8018
1.51705e+09;5;0.3711;-20.7417
1.52055e+09;5;0.3711;-20.6817
1.52405e+09;5;0.3711;-20.6218
1.52757e+09;5;0.3711;-20.562
1.53109e+09;5;0.3711;-20.5023
1.53462e+09;5;0.3711;-20.4428
1.53815e+09;5;0.3711;-20.3833
1.5417e+09;5;0.3711;-20.324
1.54525e+09;5;0.3711;-20.2648
1.54882e+09;5;0.3711;-20.2056
1.55239e+09;5;0.3711;-20.1466
1.55597e+09;5;0.3711;-20.0877
1.55955e+09;5;0.3711;-20.0289
1.56315e+09;5;0.3711;-19.9702
1.56675e+09;5;0.3711;-19.9116
1.57036e+09;5;0.3711;-19.8531
1.57398e+09;5;0.3711;-19.7947
1.57761e+09;5;0.3711;-19.7364
1.58125e+09;5;0.3711;-19.6783
1.58489e+09;5;0.3711;-19.6202
1.58855e+09;5;0.3711;-19.5622
1.59221e+09;5;0.3711;-19.5044
1.59588e+09;5;0.3711;-19.4466
1.59956e+09;5;0.3711;-19.389
1.60325e+09;5;0.3711;-19.3314
1.60694e+09;5;0.3711;-19.274
1.61065e+09;5;0.3711;-19.2166
1.61436e+09;5;0.3711;-19.1594
1.61808e+09;5;0.3711;-19.1022
1.62181e+09;5;0.3711;-19.0452
1.62555e+09;5;0.3711;-18.9882
1.6293e+09;5;0.3711;-18.9314
1.63305e+09;5;0.3711;-18.8747
1.63682e+09;5;0.3711;-18.818
1.64059e+09;5;0.3711;-18.7615
1.64437e+09;5;0.3711;-18.705
1.64816e+09;5;0.3711;-18.6487
1.65196e+09;5;0.3711;-18.5924
1.65577e+09;5;0.3711;-18.5363
1.65959e+09;5;0.3711;-18.4802
1.66341e+09;5;0.3711;-18.4243
1.66725e+09;5;0.3711;-18.3684
1.67109e+09;5;0.3711;-18.3127
1.67494e+09;5;0.3711;-18.257
1.6788e+09;5;0.3711;-18.2015
1.68267e+09;5;0.3711;-18.146
1.68655e+09;5;0.3711;-18.0906
1.69044e+09;5;0.3711;-18.0354
1.69434e+09;5;0.3711;-17.9802
1.69824e+09;5;0.3711;-17.9251
1.70216e+09;5;0.3711;-17.8701
1.70608e+09;5;0.3711;-17.8152
1.71002e+09;5;0.3711;-17.7604
1.71396e+09;5;0.3711;-17.7057
1.71791e+09;5;0.3711;-17.6511
1.72187e+09;5;0.3711;-17.5966
1.72584e+09;5;0.3711;-17.5422
1.72982e+09;5;0.3711;-17.4879
1.7338e+09;5;0.3711;-17.4336
1.7378e+09;5;0.3711;-17.3795
1.74181e+09;5;0.3711;-17.3254
1.74582e+09;5;0.3711;-17.2715
1.74985e+09;5;0.3711;-17.2176
1.75388e+09;5;0.3711;-17.1638
1.75792e+09;5;0.3711;-17.1101
1.76198e+09;5;0.3711;-17.0566
1.76604e+09;5;0.3711;-17.0031
1.77011e+09;5;0.3711;-16.9496
1.77419e+09;5;0.3711;-16.8963
1.77828e+09;5;0.3711;-16.8431
1.78238e+09;5;0.3711;-16.7899
1.78649e+09;5;0.3711;-16.7369
1.79061e+09;5;0.3711;-16.6839
1.79473e+09;5;0.3711;-16.631
1.79887e+09;5;0.3711;-16.5782
1.80302e+09;5;0.3711;-16.5255
1.80717e+09;5;0.3711;-16.4729
1.81134e+09;5;0.3711;-16.4204
1.81552e+09;5;0.3711;-16.368
1.8197e+09;5;0.3711;-16.3156
1.8239e+09;5;0.3711;-16.2633
1.8281e+09;5;0.3711;-16.2111
1.83231e+09;5;0.3711;-16.1591
1.83654e+09;5;0.3711;-16.107
1.84077e+09;5;0.3711;-16.0551
1.84502e+09;5;0.3711;-16.0033
1.84927e+09;5;0.3711;-15.9515
1.85353e+09;5;0.3711;-15.8999
1.8578e+09;5;0.3711;-15.8483
1.86209e+09;5;0.3711;-15.7968
1.86638e+09;5;0.3711;-15.7453
1.87068e+09;5;0.3711;-15.694
1.87499e+09;5;0.3711;-15.6428
1.87932e+09;5;0.3711;-15.5916
1.88365e+09;5;0.3711;-15.5405
1.88799e+09;5;0.3711;-15.4895
1.89234e+09;5;0.3711;-15.4386
1.89671e+09;5;0.3711;-15.3877
1.90108e+09;5;0.3711;-15.337
1.90546e+09;5;0.3711;-15.2863
1.90985e+09;5;0.3711;-15.2357
1.91426e+09;5;0.3711;-15.1852
1.91867e+09;5;0.3711;-15.1348
1.92309e+09;5;0.3711;-15.0844
1.92752e+09;5;0.3711;-15.0341
1.93197e+09;5;0.3711;-14.9839
1.93642e+09;5;0.3711;-14.9338
1.94089e+09;5;0.3711;-14.8838
1.94536e+09;5;0.3711;-14.8338
1.94984e+09;5;0.3711;-14.784
1.95434e+09;5;0.3711;-14.7342
1.95884e+09;5;0.3711;-14.6844
1.96336e+09;5;0.3711;-14.6348
1.96789e+09;5;0.3711;-14.5852
1.97242e+09;5;0.3711;-14.5357
1.97697e+09;5;0.3711;-14.4863
1.98153e+09;5;0.3711;-14.437
1.98609e+09;5;0.3711;-14.3877
1.99067e+09;5;0.3711;-14.3386
1.99526e+09;5;0.3711;-14.2894
1.99986e+09;5;0.3711;-14.2404
2.00447e+09;5;0.3711;-14.1915
2.00909e+09;5;0.3711;-14.1426
2.01372e+09;5;0.3711;-14.0938
2.01837e+09;5;0.3711;-14.0451
2.02302e+09;5;0.3711;-13.9964
2.02768e+09;5;0.3711;-13.9478
2.03236e+09;5;0.3711;-13.8993
2.03704e+09;5;0.3711;-13.8509
2.04174e+09;5;0.3711;-13.8025
2.04644e+09;5;0.3711;-13.7542
2.05116e+09;5;0.3711;-13.706
2.05589e+09;5;0.3711;-13.6579
2.06063e+09;5;0.3711;-13.6098
2.06538e+09;5;0.3711;-13.5618
2.07014e+09;5;0.3711;-13.5139
2.07491e+09;5;0.3711;-13.466
2.0797e+09;5;0.3711;-13.4182
2.08449e+09;5;0.3711;-13.3705
2.0893e+09;5;0.3711;-13.3229
2.09411e+09;5;0.3711;-13.2753
2.09894e+09;5;0.3711;-13.2278
2.10378e+09;5;0.3711;-13.1804
2.10863e+09;5;0.3711;-13.133
2.11349e+09;5;0.3711;-13.0858
2.11836e+09;5;0.3711;-13.0385
2.12324e+09;5;0.3711;-12.9914
2.12814e+09;5;0.3711;-12.9443
2.13304e+09;5;0.3711;-12.8973
2.13796e+09;5;0.3711;-12.8503
2.14289e+09;5;0.3711;-12.8035
2.14783e+09;5;0.3711;-12.7567
2.15278e+09;5;0.3711;-12.7099
2.15774e+09;5;0.3711;-12.6632
2.16272e+09;5;0.3711;-12.6166
2.1677e+09;5;0.3711;-12.5701
2.1727e+09;5;0.3711;-12.5236
2.17771e+09;5;0.3711;-12.4772
2.18273e+09;5;0.3711;-12.4309
2.18776e+09;5;0.3711;-12.3846
2.1928e+09;5;0.3711;-12.3384
2.19786e+09;5;0.3711;-12.2923
2.20293e+09;5;0.3711;-12.2462
2.208e+09;5;0.3711;-12.2002
2.21309e+09;5;0.3711;-12.1542
2.2182e+09;5;0.3711;-12.1083
2.22331e+09;5;0.3711;-12.0625
2.22844e+09;5;0.3711;-12.0168
2.23357e+09;5;0.3711;-11.9711
2.23872e+09;5;0.3711;-11.9254
2.24388e+09;5;0.3711;-11.8799
2.24905e+09;5;0.3711;-11.8344
2.25424e+09;5;0.3711;-11.7889
2.25944e+09;5;0.3711;-11.7435
2.26464e+09;5;0.3711;-11.6982
2.26986e+09;5;0.3711;-11.653
2.2751e+09;5;0.3711;-11.6078
2.28034e+09;5;0.3711;-11.5627
2.2856e+09;5;0.3711;-11.5176
2.29087e+09;5;0.3711;-11.4726
2.29615e+09;5;0.3711;-11.4276
2.30144e+09;5;0.3711;-11.3828
2.30675e+09;5;0.3711;-11.3379
2.31206e+09;5;0.3711;-11.2932
2.31739e+09;5;0.3711;-11.2485
2.32274e+09;5;0.3711;-11.2038
2.32809e+09;5;0.3711;-11.1592
2.33346e+09;5;0.3711;-11.1147
2.33884e+09;5;0.3711;-11.0702
2.34423e+09;5;0.3711;-11.0258
2.34963e+09;5;0.3711;-10.9815
2.35505e+09;5;0.3711;-10.9372
2.36048e+09;5;0.3711;-10.8929
2.36592e+09;5;0.3711;-10.8488
2.37137e+09;5;0.3711;-10.8046
2.37684e+09;5;0.3711;-10.7606
2.38232e+09;5;0.3711;-10.7166
2.38781e+09;5;0.3711;-10.6726
2.39332e+09;5;0.3711;-10.6287
2.39883e+09;5;0.3711;-10.5849
2.40436e+09;5;0.3711;-10.5411
2.40991e+09;5;0.3711;-10.4974
2.41546e+09;5;0.3711;-10.4537
2.42103e+09;5;0.3711;-10.4101
2.42661e+09;5;0.3711;-10.3666
2.4322e+09;5;0.3711;-10.3231
2.43781e+09;5;0.3711;-10.2796
2.44343e+09;5;0.3711;-10.2362
2.44906e+09;5;0.3711;-10.1929
2.45471e+09;5;0.3711;-10.1496
2.46037e+09;5;0.3711;-10.1064
2.46604e+09;5;0.3711;-10.0632
2.47172e+09;5;0.3711;-10.0201
2.47742e+09;5;0.3711;-9.97698
2.48313e+09;5;0.3711;-9.93397
2.48886e+09;5;0.3711;-9.891
2.49459e+09;5;0.3711;-9.84809
2.50035e+09;5;0.3711;-9.80523
2.50611e+09;5;0.3711;-9.76242
2.51189e+09;5;0.3711;-9.71966
2.51768e+09;5;0.3711;-9.67696
2.52348e+09;5;0.3711;-9.6343
2.5293e+09;5;0.3711;-9.5917
2.53513e+09;5;0.3711;-9.54915
2.54097e+09;5;0.3711;-9.50664
2.54683e+09;5;0.3711;-9.46419
2.5527e+09;5;0.3711;-9.42179
2.55859e+09;5;0.3711;-9.37944
2.56448e+09;5;0.3711;-9.33714
2.5704e+09;5;0.3711;-9.29489
2.57632e+09;5;0.3711;-9.25269
2.58226e+09;5;0.3711;-9.21053
2.58821e+09;5;0.3711;-9.16843
2.59418e+09;5;0.3711;-9.12637
2.60016e+09;5;0.3711;-9.08436
2.60615e+09;5;0.3711;-9.0424
2.61216e+09;5;0.3711;-9.00049
2.61818e+09;5;0.3711;-8.95863
2.62422e+09;5;0.3711;-8.91681
2.63027e+09;5;0.3711;-8.87504
2.63633e+09;5;0.3711;-8.83332
2.64241e+09;5;0.3711;-8.79165
2.6485e+09;5;0.3711;-8.75002
2.65461e+09;5;0.3711;-8.70843
2.66073e+09;5;0.3711;-8.6669
2.66686e+09;5;0.3711;-8.62541
2.67301e+09;5;0.3711;-8.58396
2.67917e+09;5;0.3711;-8.54257
2.68534e+09;5;0.3711;-8.50121
2.69153e+09;5;0.3711;-8.4599
2.69774e+09;5;0.3711;-8.41864
2.70396e+09;5;0.3711;-8.37742
2.71019e+09;5;0.3711;-8.33625
2.71644e+09;5;0.3711;-8.29512
2.7227e+09;5;0.3711;-8.25403
2.72898e+09;5;0.3711;-8.21299
2.73527e+09;5;0.3711;-8.17199
2.74157e+09;5;0.3711;-8.13103
2.74789e+09;5;0.3711;-8.09012
2.75423e+09;5;0.3711;-8.04925
2.76058e+09;5;0.3711;-8.00842
2.76694e+09;5;0.3711;-7.96764
2.77332e+09;5;0.3711;-7.9269
2.77971e+09;5;0.3711;-7.88619
2.78612e+09;5;0.3711;-7.84554
2.79254e+09;5;0.3711;-7.80492
2.79898e+09;5;0.3711;-7.76434
2.80543e+09;5;0.3711;-7.72381
2.8119e+09;5;0.3711;-7.68332
2.81838e+09;5;0.3711;-7.64286
2.82488e+09;5;0.3711;-7.60245
2.83139e+09;5;0.3711;-7.56208
2.83792e+09;5;0.3711;-7.52175
2.84446e+09;5;0.3711;-7.48146
2.85102e+09;5;0.3711;-7.4412
2.85759e+09;5;0.3711;-7.40099
2.86418e+09;5;0.3711;-7.36082
2.87078e+09;5;0.3711;-7.32068
2.8774e+09;5;0.3711;-7.28059
2.88403e+09;5;0.3711;-7.24053
2.89068e+09;5;0.3711;-7.20051
2.89734e+09;5;0.3711;-7.16053
2.90402e+09;5;0.3711;-7.12059
2.91072e+09;5;0.3711;-7.08068
2.91743e+09;5;0.3711;-7.04082
2.92415e+09;5;0.3711;-7.00099
2.93089e+09;5;0.3711;-6.96119
2.93765e+09;5;0.3711;-6.92144
2.94442e+09;5;0.3711;-6.88172
2.95121e+09;5;0.3711;-6.84203
2.95801e+09;5;0.3711;-6.80239
2.96483e+09;5;0.3711;-6.76278
2.97167e+09;5;0.3711;-6.7232
2.97852e+09;5;0.3711;-6.68366
2.98538e+09;5;0.3711;-6.64416
2.99226e+09;5;0.3711;-6.60469
2.99916e+09;5;0.3711;-6.56526
3.00608e+09;5;0.3711;-6.52586
