"acfrequency";"number";"r Z";"i Z"
2.66686e+09;5;1.88304;81.6685
2.67301e+09;5;1.86802;81.9057
2.67917e+09;5;1.85308;82.1434
2.68534e+09;5;1.83821;82.3816
2.69153e+09;5;1.82343;82.6203
2.69774e+09;5;1.80872;82.8595
2.70396e+09;5;1.7941;83.0991
2.71019e+09;5;1.77955;83.3393
2.71644e+09;5;1.76508;83.5799
2.7227e+09;5;1.75069;83.821
2.72898e+09;5;1.73638;84.0627
2.73527e+09;5;1.72215;84.3048
2.74157e+09;5;1.708;84.5474
2.74789e+09;5;1.69392;84.7905
2.75423e+09;5;1.67993;85.0341
2.76058e+09;5;1.66601;85.2782
2.76694e+09;5;1.65217;85.5228
2.77332e+09;5;1.63841;85.7679
2.77971e+09;5;1.62473;86.0135
2.78612e+09;5;1.61112;86.2596
2.79254e+09;5;1.5976;86.5063
2.79898e+09;5;1.58415;86.7534
2.80543e+09;5;1.57078;87.001
2.8119e+09;5;1.55749;87.2491
2.81838e+09;5;1.54427;87.4977
2.82488e+09;5;1.53113;87.7469
2.83139e+09;5;1.51807;87.9965
2.83792e+09;5;1.50509;88.2467
2.84446e+09;5;1.49219;88.4974
2.85102e+09;5;1.47936;88.7485
2.85759e+09;5;1.46661;89.0002
2.86418e+09;5;1.45394;89.2524
2.87078e+09;5;1.44135;89.5052
2.8774e+09;5;1.42883;89.7584
2.88403e+09;5;1.41639;90.0122
2.89068e+09;5;1.40402;90.2664
2.89734e+09;5;1.39173;90.5212
2.90402e+09;5;1.37952;90.7766
2.91072e+09;5;1.36739;91.0324
2.91743e+09;5;1.35533;91.2888
2.92415e+09;5;1.34335;91.5456
2.93089e+09;5;1.33145;91.803
2.93765e+09;5;1.31962;92.061
2.94442e+09;5;1.30787;92.3194
2.95121e+09;5;1.2962;92.5784
2.95801e+09;5;1.2846;92.8379
2.96483e+09;5;1.27308;93.098
2.97167e+09;5;1.26163;93.3586
2.97852e+09;5;1.25026;93.6197
2.98538e+09;5;1.23896;93.8813
2.99226e+09;5;1.22774;94.1435
2.99916e+09;5;1.2166;94.4062
3.00608e+09;5;1.20553;94.6695
3.01301e+09;5;1.19454;94.9333
3.01995e+09;5;1.18363;95.1976
3.02691e+09;5;1.17279;95.4625
3.03389e+09;5;1.16202;95.7279
3.04089e+09;5;1.15133;95.9938
3.04789e+09;5;1.14072;96.2603
3.05492e+09;5;1.13018;96.5274
3.06196e+09;5;1.11971;96.795
3.06902e+09;5;1.10932;97.0631
3.0761e+09;5;1.09901;97.3318
3.08319e+09;5;1.08877;97.601
3.0903e+09;5;1.0786;97.8708
3.09742e+09;5;1.06851;98.1411
3.10456e+09;5;1.0585;98.412
3.11172e+09;5;1.04856;98.6835
3.11889e+09;5;1.03869;98.9555
3.12608e+09;5;1.0289;99.228
3.13329e+09;5;1.01918;99.5011
3.14051e+09;5;1.00954;99.7748
3.14775e+09;5;0.999972;100.049
3.155e+09;5;0.990477;100.324
3.16228e+09;5;0.981057;100.599
3.16957e+09;5;0.971711;100.875
3.17687e+09;5;0.962439;101.152
3.1842e+09;5;0.95324;101.429
3.19154e+09;5;0.944116;101.706
3.1989e+09;5;0.935065;101.984
3.20627e+09;5;0.926089;102.263
3.21366e+09;5;0.917185;102.542
3.22107e+09;5;0.908356;102.822
3.22849e+09;5;0.8996;103.103
3.23594e+09;5;0.890917;103.384
3.2434e+09;5;0.882308;103.665
3.25087e+09;5;0.873772;103.948
3.25837e+09;5;0.865309;104.23
3.26588e+09;5;0.85692;104.514
3.27341e+09;5;0.848604;104.798
3.28095e+09;5;0.840361;105.082
3.28852e+09;5;0.832191;105.367
3.2961e+09;5;0.824094;105.653
3.3037e+09;5;0.816069;105.939
3.31131e+09;5;0.808118;106.226
3.31894e+09;5;0.80024;106.514
3.3266e+09;5;0.792434;106.802
3.33426e+09;5;0.784701;107.09
3.34195e+09;5;0.77704;107.379
3.34965e+09;5;0.769452;107.669
3.35738e+09;5;0.761936;107.96
3.36512e+09;5;0.754493;108.251
3.37287e+09;5;0.747123;108.542
3.38065e+09;5;0.739824;108.834
3.38844e+09;5;0.732598;109.127
3.39625e+09;5;0.725444;109.421
3.40408e+09;5;0.718362;109.715
3.41193e+09;5;0.711353;110.009
3.41979e+09;5;0.704415;110.304
3.42768e+09;5;0.697549;110.6
3.43558e+09;5;0.690756;110.897
3.4435e+09;5;0.684034;111.194
3.45144e+09;5;0.677384;111.491
3.45939e+09;5;0.670805;111.79
3.46737e+09;5;0.664299;112.088
3.47536e+09;5;0.657864;112.388
3.48337e+09;5;0.651501;112.688
3.4914e+09;5;0.645209;112.989
3.49945e+09;5;0.638989;113.29
3.50752e+09;5;0.63284;113.592
3.5156e+09;5;0.626763;113.895
3.52371e+09;5;0.620757;114.198
3.53183e+09;5;0.614822;114.502
3.53997e+09;5;0.608958;114.806
3.54813e+09;5;0.603166;115.111
3.55631e+09;5;0.597445;115.417
3.56451e+09;5;0.591795;115.723
3.57273e+09;5;0.586216;116.03
3.58096e+09;5;0.580709;116.338
3.58922e+09;5;0.575272;116.646
3.59749e+09;5;0.569906;116.955
3.60579e+09;5;0.564611;117.264
3.6141e+09;5;0.559387;117.574
3.62243e+09;5;0.554234;117.885
3.63078e+09;5;0.549151;118.197
3.63915e+09;5;0.544139;118.509
3.64754e+09;5;0.539198;118.821
3.65595e+09;5;0.534327;119.135
3.66438e+09;5;0.529528;119.449
3.67282e+09;5;0.524798;119.763
3.68129e+09;5;0.520139;120.079
3.68978e+09;5;0.515551;120.395
3.69828e+09;5;0.511033;120.711
3.70681e+09;5;0.506586;121.029
3.71535e+09;5;0.502208;121.346
3.72392e+09;5;0.497902;121.665
3.7325e+09;5;0.493665;121.984
3.74111e+09;5;0.489499;122.304
3.74973e+09;5;0.485403;122.625
3.75837e+09;5;0.481377;122.946
3.76704e+09;5;0.477421;123.268
3.77572e+09;5;0.473536;123.59
3.78443e+09;5;0.46972;123.913
3.79315e+09;5;0.465975;124.237
3.80189e+09;5;0.462299;124.562
3.81066e+09;5;0.458694;124.887
3.81944e+09;5;0.455159;125.213
3.82825e+09;5;0.451693;125.54
3.83707e+09;5;0.448298;125.867
3.84592e+09;5;0.444972;126.195
3.85478e+09;5;0.441716;126.523
3.86367e+09;5;0.43853;126.853
3.87258e+09;5;0.435414;127.183
3.8815e+09;5;0.432367;127.513
3.89045e+09;5;0.42939;127.844
3.89942e+09;5;0.426483;128.176
3.90841e+09;5;0.423646;128.509
3.91742e+09;5;0.420878;128.843
3.92645e+09;5;0.41818;129.177
3.9355e+09;5;0.415551;129.511
3.94457e+09;5;0.412993;129.847
3.95367e+09;5;0.410503;130.183
3.96278e+09;5;0.408083;130.52
3.97192e+09;5;0.405733;130.857
3.98107e+09;5;0.403452;131.196
3.99025e+09;5;0.401241;131.535
3.99945e+09;5;0.399099;131.874
4.00867e+09;5;0.397027;132.215
4.01791e+09;5;0.395024;132.556
4.02717e+09;5;0.393091;132.898
4.03645e+09;5;0.391226;133.24
4.04576e+09;5;0.389432;133.583
4.05509e+09;5;0.387706;133.927
4.06443e+09;5;0.38605;134.272
4.0738e+09;5;0.384464;134.617
4.08319e+09;5;0.382946;134.963
4.09261e+09;5;0.381498;135.31
4.10204e+09;5;0.380119;135.658
4.1115e+09;5;0.37881;136.006
4.12098e+09;5;0.37757;136.355
4.13048e+09;5;0.376399;136.705
4.14e+09;5;0.375297;137.055
4.14954e+09;5;0.374265;137.406
4.15911e+09;5;0.373301;137.758
4.16869e+09;5;0.372407;138.111
4.1783e+09;5;0.371582;138.464
4.18794e+09;5;0.370827;138.818
4.19759e+09;5;0.37014;139.173
4.20727e+09;5;0.369523;139.529
4.21697e+09;5;0.368975;139.885
4.22669e+09;5;0.368496;140.242
4.23643e+09;5;0.368087;140.6
4.2462e+09;5;0.367746;140.958
4.25598e+09;5;0.367475;141.317
4.2658e+09;5;0.367273;141.678
4.27563e+09;5;0.36714;142.038
4.28549e+09;5;0.367076;142.4
4.29536e+09;5;0.367081;142.762
4.30527e+09;5;0.367156;143.125
4.31519e+09;5;0.3673;143.489
4.32514e+09;5;0.367512;143.854
4.33511e+09;5;0.367795;144.219
4.3451e+09;5;0.368146;144.585
4.35512e+09;5;0.368566;144.952
4.36516e+09;5;0.369056;145.32
4.37522e+09;5;0.369614;145.688
4.38531e+09;5;0.370242;146.057
4.39542e+09;5;0.37094;146.427
4.40555e+09;5;0.371706;146.798
4.4157e+09;5;0.372541;147.169
4.42588e+09;5;0.373446;147.542
4.43609e+09;5;0.37442;147.915
4.44631e+09;5;0.375463;148.288
4.45656e+09;5;0.376576;148.663
4.46684e+09;5;0.377758;149.039
4.47713e+09;5;0.379009;149.415
4.48745e+09;5;0.380329;149.792
4.4978e+09;5;0.381718;150.169
4.50817e+09;5;0.383177;150.548
4.51856e+09;5;0.384705;150.927
4.52898e+09;5;0.386303;151.308
4.53942e+09;5;0.387969;151.688
4.54988e+09;5;0.389706;152.07
4.56037e+09;5;0.391511;152.453
4.57088e+09;5;0.393386;152.836
4.58142e+09;5;0.39533;153.22
4.59198e+09;5;0.397344;153.605
4.60257e+09;5;0.399427;153.991
4.61318e+09;5;0.40158;154.378
4.62381e+09;5;0.403802;154.765
4.63447e+09;5;0.406093;155.153
4.64515e+09;5;0.408454;155.542
4.65586e+09;5;0.410885;155.932
4.66659e+09;5;0.413385;156.323
4.67735e+09;5;0.415955;156.714
4.68813e+09;5;0.418594;157.106
4.69894e+09;5;0.421303;157.5
4.70977e+09;5;0.424081;157.894
4.72063e+09;5;0.42693;158.288
4.73151e+09;5;0.429848;158.684
4.74242e+09;5;0.432835;159.08
4.75335e+09;5;0.435892;159.478
4.76431e+09;5;0.43902;159.876
4.77529e+09;5;0.442216;160.275
4.7863e+09;5;0.445483;160.674
4.79733e+09;5;0.44882;161.075
4.80839e+09;5;0.452226;161.477
4.81948e+09;5;0.455703;161.879
4.83059e+09;5;0.459249;162.282
4.84172e+09;5;0.462865;162.686
4.85289e+09;5;0.466551;163.091
4.86407e+09;5;0.470308;163.497
4.87528e+09;5;0.474134;163.903
4.88652e+09;5;0.47803;164.311
4.89779e+09;5;0.481997;164.719
4.90908e+09;5;0.486034;165.128
4.9204e+09;5;0.490141;165.538
4.93174e+09;5;0.494318;165.949
4.94311e+09;5;0.498565;166.361
4.9545e+09;5;0.502883;166.773
4.96592e+09;5;0.507271;167.187
4.97737e+09;5;0.511729;167.601
4.98884e+09;5;0.516258;168.016
5.00035e+09;5;0.520858;168.433
5.01187e+09;5;0.525527;168.85
5.02343e+09;5;0.530268;169.267
5.03501e+09;5;0.535078;169.686
5.04661e+09;5;0.53996;170.106
5.05825e+09;5;0.544912;170.526
5.06991e+09;5;0.549935;170.948
5.08159e+09;5;0.555028;171.37
5.09331e+09;5;0.560193;171.793
5.10505e+09;5;0.565428;172.217
5.11682e+09;5;0.570734;172.642
5.12861e+09;5;0.576111;173.068
5.14044e+09;5;0.581559;173.495
5.15229e+09;5;0.587077;173.923
5.16416e+09;5;0.592667;174.351
5.17607e+09;5;0.598328;174.781
5.188e+09;5;0.60406;175.211
5.19996e+09;5;0.609864;175.643
5.21195e+09;5;0.615738;176.075
5.22396e+09;5;0.621684;176.508
5.236e+09;5;0.627701;176.942
5.24807e+09;5;0.633789;177.377
5.26017e+09;5;0.639949;177.813
5.2723e+09;5;0.64618;178.25
5.28445e+09;5;0.652483;178.688
5.29663e+09;5;0.658858;179.126
5.30884e+09;5;0.665304;179.566
5.32108e+09;5;0.671821;180.006
5.33335e+09;5;0.678411;180.448
5.34564e+09;5;0.685072;180.89
5.35797e+09;5;0.691805;181.334
5.37032e+09;5;0.69861;181.778
5.3827e+09;5;0.705487;182.223
5.39511e+09;5;0.712436;182.669
5.40754e+09;5;0.719456;183.116
5.42001e+09;5;0.726549;183.565
5.4325e+09;5;0.733715;184.014
5.44503e+09;5;0.740952;184.464
5.45758e+09;5;0.748262;184.914
5.47016e+09;5;0.755643;185.366
5.48277e+09;5;0.763098;185.819
5.49541e+09;5;0.770625;186.273
5.50808e+09;5;0.778224;186.728
5.52077e+09;5;0.785896;187.184
5.5335e+09;5;0.79364;187.64
5.54626e+09;5;0.801457;188.098
5.55904e+09;5;0.809347;188.557
5.57186e+09;5;0.81731;189.016
5.5847e+09;5;0.825345;189.477
5.59758e+09;5;0.833454;189.938
5.61048e+09;5;0.841635;190.401
5.62341e+09;5;0.849889;190.865
5.63638e+09;5;0.858217;191.329
5.64937e+09;5;0.866618;191.795
5.66239e+09;5;0.875092;192.261
5.67545e+09;5;0.883639;192.729
5.68853e+09;5;0.892259;193.197
5.70164e+09;5;0.900953;193.667
5.71479e+09;5;0.909721;194.137
5.72796e+09;5;0.918562;194.609
5.74116e+09;5;0.927477;195.081
5.7544e+09;5;0.936465;195.555
5.76766e+09;5;0.945527;196.029
5.78096e+09;5;0.954663;196.505
5.79429e+09;5;0.963873;196.981
5.80764e+09;5;0.973156;197.459
5.82103e+09;5;0.982514;197.937
5.83445e+09;5;0.991946;198.417
5.8479e+09;5;1.00145;198.898
5.86138e+09;5;1.01103;199.379
5.87489e+09;5;1.02069;199.862
5.88844e+09;5;1.03041;200.346
5.90201e+09;5;1.04022;200.83
5.91562e+09;5;1.0501;201.316
5.92925e+09;5;1.06005;201.803
5.94292e+09;5;1.07007;202.291
5.95662e+09;5;1.08018;202.779
5.97035e+09;5;1.09035;203.269
5.98412e+09;5;1.1006;203.76
5.99791e+09;5;1.11093;204.252
6.01174e+09;5;1.12133;204.745
6.0256e+09;5;1.13181;205.239
6.03949e+09;5;1.14236;205.735
6.05341e+09;5;1.15298;206.231
6.06736e+09;5;1.16369;206.728
6.08135e+09;5;1.17446;207.226
6.09537e+09;5;1.18532;207.726
6.10942e+09;5;1.19624;208.226
6.1235e+09;5;1.20725;208.728
6.13762e+09;5;1.21833;209.23
6.15177e+09;5;1.22948;209.734
6.16595e+09;5;1.24071;210.239
6.18016e+09;5;1.25202;210.745
6.19441e+09;5;1.2634;211.252
6.20869e+09;5;1.27486;211.76
6.223e+09;5;1.28639;212.269
6.23735e+09;5;1.298;212.779
6.25173e+09;5;1.30969;213.29
6.26614e+09;5;1.32145;213.802
6.28058e+09;5;1.33329;214.316
6.29506e+09;5;1.34521;214.83
6.30957e+09;5;1.3572;215.346
6.32412e+09;5;1.36927;215.863
6.3387e+09;5;1.38141;216.381
6.35331e+09;5;1.39364;216.899
6.36796e+09;5;1.40594;217.42
6.38263e+09;5;1.41831;217.941
6.39735e+09;5;1.43076;218.463
6.4121e+09;5;1.44329;218.986
6.42688e+09;5;1.4559;219.511
6.44169e+09;5;1.46859;220.037
6.45654e+09;5;1.48135;220.563
6.47143e+09;5;1.49419;221.091
6.48634e+09;5;1.5071;221.62
6.5013e+09;5;1.5201;222.15
6.51628e+09;5;1.53317;222.682
6.53131e+09;5;1.54632;223.214
6.54636e+09;5;1.55954;223.748
6.56145e+09;5;1.57285;224.282
6.57658e+09;5;1.58623;224.818
6.59174e+09;5;1.59969;225.355
6.60693e+09;5;1.61323;225.893
6.62217e+09;5;1.62684;226.433
6.63743e+09;5;1.64054;226.973
6.65273e+09;5;1.65431;227.515
6.66807e+09;5;1.66816;228.057
6.68344e+09;5;1.68209;228.601
6.69885e+09;5;1.6961;229.146
6.71429e+09;5;1.71019;229.693
6.72977e+09;5;1.72435;230.24
6.74528e+09;5;1.7386;230.789
6.76083e+09;5;1.75292;231.339
6.77642e+09;5;1.76732;231.89
6.79204e+09;5;1.7818;232.442
6.80769e+09;5;1.79636;232.995
6.82339e+09;5;1.811;233.55
6.83912e+09;5;1.82572;234.105
6.85488e+09;5;1.84051;234.662
6.87068e+09;5;1.85539;235.22
6.88652e+09;5;1.87034;235.779
6.9024e+09;5;1.88538;236.34
6.91831e+09;5;1.90049;236.902
6.93426e+09;5;1.91569;237.464
6.95024e+09;5;1.93096;238.029
6.96627e+09;5;1.94632;238.594
6.98232e+09;5;1.96175;239.16
6.99842e+09;5;1.97726;239.728
7.01455e+09;5;1.99286;240.297
7.03072e+09;5;2.00853;240.867
7.04693e+09;5;2.02428;241.439
7.06318e+09;5;2.04012;242.011
7.07946e+09;5;2.05603;242.585
7.09578e+09;5;2.07202;243.16
7.11214e+09;5;2.0881;243.736
7.12853e+09;5;2.10425;244.314
7.14496e+09;5;2.12049;244.893
7.16143e+09;5;2.1368;245.473
7.17794e+09;5;2.1532;246.054
7.19449e+09;5;2.16968;246.637
7.21107e+09;5;2.18624;247.22
7.2277e+09;5;2.20288;247.805
7.24436e+09;5;2.2196;248.392
7.26106e+09;5;2.2364;248.979
7.2778e+09;5;2.25328;249.568
7.29458e+09;5;2.27024;250.158
7.31139e+09;5;2.28729;250.749
7.32825e+09;5;2.30442;251.342
7.34514e+09;5;2.32162;251.936
7.36207e+09;5;2.33891;252.531
7.37904e+09;5;2.35628;253.127
7.39605e+09;5;2.37373;253.725
7.4131e+09;5;2.39127;254.324
7.43019e+09;5;2.40888;254.924
7.44732e+09;5;2.42658;255.526
7.46449e+09;5;2.44436;256.129
7.4817e+09;5;2.46222;256.733
7.49894e+09;5;2.48016;257.338
7.51623e+09;5;2.49819;257.945
7.53356e+09;5;2.51629;258.553
7.55092e+09;5;2.53448;259.162
7.56833e+09;5;2.55276;259.773
7.58578e+09;5;2.57111;260.385
7.60326e+09;5;2.58954;260.998
7.62079e+09;5;2.60806;261.613
7.63836e+09;5;2.62666;262.229
7.65597e+09;5;2.64535;262.846
7.67361e+09;5;2.66411;263.465
7.6913e+09;5;2.68296;264.085
7.70903e+09;5;2.70189;264.706
7.72681e+09;5;2.72091;265.328
7.74462e+09;5;2.74;265.952
7.76247e+09;5;2.75918;266.578
7.78037e+09;5;2.77845;267.204
7.7983e+09;5;2.79779;267.832
7.81628e+09;5;2.81722;268.462
7.8343e+09;5;2.83673;269.092
7.85236e+09;5;2.85633;269.724
7.87046e+09;5;2.876;270.358
7.8886e+09;5;2.89577;270.992
7.90679e+09;5;2.91561;271.628
7.92501e+09;5;2.93554;272.266
7.94328e+09;5;2.95555;272.905
7.96159e+09;5;2.97564;273.545
7.97995e+09;5;2.99582;274.186
7.99834e+09;5;3.01608;274.829
8.01678e+09;5;3.03643;275.474
8.03526e+09;5;3.05686;276.119
8.05378e+09;5;3.07737;276.767
8.07235e+09;5;3.09797;277.415
8.09096e+09;5;3.11865;278.065
8.10961e+09;5;3.13941;278.716
8.12831e+09;5;3.16026;279.369
8.14704e+09;5;3.18119;280.023
8.16582e+09;5;3.20221;280.679
8.18465e+09;5;3.22331;281.336
8.20352e+09;5;3.24449;281.994
8.22243e+09;5;3.26576;282.654
8.24138e+09;5;3.28711;283.315
8.26038e+09;5;3.30855;283.977
8.27942e+09;5;3.33007;284.642
8.29851e+09;5;3.35167;285.307
8.31764e+09;5;3.37336;285.974
8.33681e+09;5;3.39513;286.642
8.35603e+09;5;3.41699;287.312
8.37529e+09;5;3.43893;287.983
8.3946e+09;5;3.46096;288.656
8.41395e+09;5;3.48307;289.33
8.43335e+09;5;3.50526;290.005
8.45279e+09;5;3.52754;290.682
8.47227e+09;5;3.5499;291.361
8.4918e+09;5;3.57235;292.041
8.51138e+09;5;3.59488;292.722
8.531e+09;5;3.6175;293.405
8.55067e+09;5;3.6402;294.089
8.57038e+09;5;3.66299;294.775
8.59014e+09;5;3.68586;295.462
8.60994e+09;5;3.70882;296.151
8.62979e+09;5;3.73186;296.841
8.64968e+09;5;3.75498;297.533
8.66962e+09;5;3.77819;298.226
8.6896e+09;5;3.80148;298.921
8.70964e+09;5;3.82486;299.617
8.72971e+09;5;3.84833;300.315
8.74984e+09;5;3.87188;301.014
8.77001e+09;5;3.89551;301.715
8.79023e+09;5;3.91923;302.417
8.81049e+09;5;3.94303;303.121
8.8308e+09;5;3.96692;303.826
8.85116e+09;5;3.99089;304.533
8.87156e+09;5;4.01495;305.241
8.89201e+09;5;4.03909;305.951
8.91251e+09;5;4.06332;306.662
8.93305e+09;5;4.08763;307.375
8.95365e+09;5;4.11203;308.09
8.97429e+09;5;4.13651;308.806
8.99498e+09;5;4.16107;309.523
9.01571e+09;5;4.18572;310.242
9.03649e+09;5;4.21046;310.963
9.05733e+09;5;4.23528;311.685
9.07821e+09;5;4.26019;312.409
9.09913e+09;5;4.28518;313.134
9.12011e+09;5;4.31025;313.861
9.14113e+09;5;4.33541;314.589
9.1622e+09;5;4.36066;315.319
9.18333e+09;5;4.38599;316.051
9.2045e+09;5;4.4114;316.784
9.22571e+09;5;4.4369;317.519
9.24698e+09;5;4.46248;318.255
9.2683e+09;5;4.48815;318.993
9.28966e+09;5;4.51391;319.732
9.31108e+09;5;4.53974;320.473
9.33254e+09;5;4.56567;321.216
9.35406e+09;5;4.59167;321.96
9.37562e+09;5;4.61776;322.706
9.39723e+09;5;4.64394;323.453
9.4189e+09;5;4.6702;324.203
9.44061e+09;5;4.69655;324.953
9.46237e+09;5;4.72298;325.706
9.48418e+09;5;4.74949;326.459
9.50605e+09;5;4.77609;327.215
9.52796e+09;5;4.80277;327.972
9.54993e+09;5;4.82954;328.731
9.57194e+09;5;4.85639;329.492
9.59401e+09;5;4.88333;330.254
9.61612e+09;5;4.91035;331.017
9.63829e+09;5;4.93745;331.783
9.66051e+09;5;4.96464;332.55
9.68278e+09;5;4.99191;333.318
9.7051e+09;5;5.01927;334.089
9.72747e+09;5;5.04671;334.861
9.7499e+09;5;5.07424;335.635
9.77237e+09;5;5.10185;336.41
9.7949e+09;5;5.12954;337.187
9.81748e+09;5;5.15731;337.966
9.84011e+09;5;5.18517;338.746
9.86279e+09;5;5.21312;339.528
9.88553e+09;5;5.24115;340.312
9.90832e+09;5;5.26926;341.097
9.93116e+09;5;5.29745;341.884
9.95405e+09;5;5.32573;342.673
9.977e+09;5;5.35409;343.464
1e+10;5;5.38254;344.256
1e+09;6;15.7288;16.5703
1.00231e+09;6;15.6863;16.6504
1.00462e+09;6;15.6438;16.7308
1.00693e+09;6;15.6013;16.8115
1.00925e+09;6;15.5587;16.8925
1.01158e+09;6;15.5162;16.9737
1.01391e+09;6;15.4737;17.0553
1.01625e+09;6;15.4312;17.1371
1.01859e+09;6;15.3887;17.2193
1.02094e+09;6;15.3462;17.3017
1.02329e+09;6;15.3036;17.3844
1.02565e+09;6;15.2611;17.4674
1.02802e+09;6;15.2186;17.5507
1.03039e+09;6;15.1761;17.6343
1.03276e+09;6;15.1336;17.7181
1.03514e+09;6;15.0911;17.8023
1.03753e+09;6;15.0486;17.8868
1.03992e+09;6;15.0061;17.9715
1.04232e+09;6;14.9636;18.0566
1.04472e+09;6;14.9211;18.1419
1.04713e+09;6;14.8786;18.2275
1.04954e+09;6;14.8361;18.3134
1.05196e+09;6;14.7937;18.3997
1.05439e+09;6;14.7512;18.4862
1.05682e+09;6;14.7088;18.573
1.05925e+09;6;14.6663;18.6601
1.0617e+09;6;14.6239;18.7475
1.06414e+09;6;14.5815;18.8352
1.0666e+09;6;14.539;18.9232
1.06905e+09;6;14.4966;19.0115
1.07152e+09;6;14.4542;19.1001
1.07399e+09;6;14.4118;19.189
1.07647e+09;6;14.3695;19.2782
1.07895e+09;6;14.3271;19.3677
1.08143e+09;6;14.2848;19.4575
1.08393e+09;6;14.2424;19.5475
1.08643e+09;6;14.2001;19.6379
1.08893e+09;6;14.1578;19.7286
1.09144e+09;6;14.1155;19.8196
1.09396e+09;6;14.0732;19.9109
1.09648e+09;6;14.0309;20.0025
1.09901e+09;6;13.9887;20.0944
1.10154e+09;6;13.9464;20.1866
1.10408e+09;6;13.9042;20.2791
1.10662e+09;6;13.862;20.372
1.10917e+09;6;13.8198;20.4651
1.11173e+09;6;13.7777;20.5585
1.11429e+09;6;13.7355;20.6522
1.11686e+09;6;13.6934;20.7463
1.11944e+09;6;13.6513;20.8406
1.12202e+09;6;13.6092;20.9352
1.1246e+09;6;13.5671;21.0302
1.1272e+09;6;13.525;21.1254
1.1298e+09;6;13.483;21.221
1.1324e+09;6;13.441;21.3169
1.13501e+09;6;13.399;21.4131
1.13763e+09;6;13.3571;21.5096
1.14025e+09;6;13.3151;21.6063
1.14288e+09;6;13.2732;21.7035
1.14551e+09;6;13.2313;21.8009
1.14815e+09;6;13.1894;21.8986
1.1508e+09;6;13.1476;21.9966
1.15345e+09;6;13.1058;22.095
1.15611e+09;6;13.064;22.1936
1.15878e+09;6;13.0222;22.2926
1.16145e+09;6;12.9805;22.3919
1.16413e+09;6;12.9387;22.4915
1.16681e+09;6;12.897;22.5914
1.1695e+09;6;12.8554;22.6916
1.1722e+09;6;12.8138;22.7922
1.1749e+09;6;12.7722;22.893
1.17761e+09;6;12.7306;22.9942
1.18032e+09;6;12.689;23.0956
1.18304e+09;6;12.6475;23.1974
1.18577e+09;6;12.606;23.2995
1.1885e+09;6;12.5646;23.402
1.19124e+09;6;12.5231;23.5047
1.19399e+09;6;12.4818;23.6077
1.19674e+09;6;12.4404;23.7111
1.1995e+09;6;12.3991;23.8148
1.20226e+09;6;12.3578;23.9188
1.20504e+09;6;12.3165;24.0231
1.20781e+09;6;12.2753;24.1278
1.2106e+09;6;12.2341;24.2327
1.21339e+09;6;12.1929;24.338
1.21619e+09;6;12.1518;24.4436
1.21899e+09;6;12.1107;24.5495
1.2218e+09;6;12.0697;24.6557
1.22462e+09;6;12.0287;24.7623
1.22744e+09;6;11.9877;24.8692
1.23027e+09;6;11.9467;24.9763
1.2331e+09;6;11.9058;25.0839
1.23595e+09;6;11.865;25.1917
1.2388e+09;6;11.8241;25.2999
1.24165e+09;6;11.7834;25.4083
1.24451e+09;6;11.7426;25.5171
1.24738e+09;6;11.7019;25.6263
1.25026e+09;6;11.6612;25.7357
1.25314e+09;6;11.6206;25.8455
1.25603e+09;6;11.58;25.9556
1.25893e+09;6;11.5395;26.066
1.26183e+09;6;11.499;26.1767
1.26474e+09;6;11.4585;26.2878
1.26765e+09;6;11.4181;26.3992
1.27057e+09;6;11.3777;26.5109
1.2735e+09;6;11.3374;26.6229
1.27644e+09;6;11.2971;26.7353
1.27938e+09;6;11.2568;26.848
1.28233e+09;6;11.2166;26.961
1.28529e+09;6;11.1765;27.0744
1.28825e+09;6;11.1364;27.188
1.29122e+09;6;11.0963;27.302
1.2942e+09;6;11.0563;27.4164
1.29718e+09;6;11.0163;27.531
1.30017e+09;6;10.9764;27.646
1.30317e+09;6;10.9365;27.7613
1.30617e+09;6;10.8967;27.8769
1.30918e+09;6;10.8569;27.9929
1.3122e+09;6;10.8171;28.1092
1.31522e+09;6;10.7775;28.2259
1.31826e+09;6;10.7378;28.3428
1.3213e+09;6;10.6982;28.4601
1.32434e+09;6;10.6587;28.5777
1.32739e+09;6;10.6192;28.6957
1.33045e+09;6;10.5798;28.814
1.33352e+09;6;10.5404;28.9326
1.3366e+09;6;10.501;29.0515
1.33968e+09;6;10.4618;29.1708
1.34276e+09;6;10.4225;29.2904
1.34586e+09;6;10.3833;29.4104
1.34896e+09;6;10.3442;29.5306
1.35207e+09;6;10.3051;29.6513
1.35519e+09;6;10.2661;29.7722
1.35831e+09;6;10.2272;29.8935
1.36144e+09;6;10.1882;30.0151
1.36458e+09;6;10.1494;30.1371
1.36773e+09;6;10.1106;30.2593
1.37088e+09;6;10.0718;30.382
1.37404e+09;6;10.0331;30.5049
1.37721e+09;6;9.99451;30.6282
1.38038e+09;6;9.95593;30.7518
1.38357e+09;6;9.91741;30.8758
1.38676e+09;6;9.87894;31.0001
1.38995e+09;6;9.84053;31.1248
1.39316e+09;6;9.80218;31.2497
1.39637e+09;6;9.76388;31.3751
1.39959e+09;6;9.72565;31.5007
1.40281e+09;6;9.68747;31.6267
1.40605e+09;6;9.64935;31.753
1.40929e+09;6;9.61129;31.8797
1.41254e+09;6;9.57329;32.0067
1.41579e+09;6;9.53535;32.1341
