"acfrequency";"r Ganho";"i Ganho"
1.08143e+09;-0.128182;-0.922703
1.08393e+09;-0.131999;-0.919395
1.08643e+09;-0.135782;-0.916062
1.08893e+09;-0.139531;-0.912704
1.09144e+09;-0.143246;-0.909321
1.09396e+09;-0.146926;-0.905914
1.09648e+09;-0.150571;-0.902484
1.09901e+09;-0.154181;-0.89903
1.10154e+09;-0.157756;-0.895554
1.10408e+09;-0.161295;-0.892056
1.10662e+09;-0.164798;-0.888536
1.10917e+09;-0.168266;-0.884994
1.11173e+09;-0.171697;-0.881433
1.11429e+09;-0.175092;-0.877851
1.11686e+09;-0.178451;-0.87425
1.11944e+09;-0.181773;-0.870629
1.12202e+09;-0.185058;-0.86699
1.1246e+09;-0.188306;-0.863333
1.1272e+09;-0.191517;-0.859659
1.1298e+09;-0.194691;-0.855967
1.1324e+09;-0.197828;-0.852259
1.13501e+09;-0.200928;-0.848536
1.13763e+09;-0.20399;-0.844796
1.14025e+09;-0.207014;-0.841042
1.14288e+09;-0.210001;-0.837274
1.14551e+09;-0.21295;-0.833491
1.14815e+09;-0.215862;-0.829696
1.1508e+09;-0.218735;-0.825887
1.15345e+09;-0.221571;-0.822066
1.15611e+09;-0.224369;-0.818233
1.15878e+09;-0.227129;-0.814389
1.16145e+09;-0.229852;-0.810535
1.16413e+09;-0.232536;-0.806669
1.16681e+09;-0.235183;-0.802795
1.1695e+09;-0.237791;-0.79891
1.1722e+09;-0.240362;-0.795017
1.1749e+09;-0.242895;-0.791116
1.17761e+09;-0.24539;-0.787207
1.18032e+09;-0.247848;-0.78329
1.18304e+09;-0.250268;-0.779367
1.18577e+09;-0.25265;-0.775437
1.1885e+09;-0.254995;-0.771502
1.19124e+09;-0.257302;-0.767561
1.19399e+09;-0.259572;-0.763615
1.19674e+09;-0.261805;-0.759665
1.1995e+09;-0.264;-0.755711
1.20226e+09;-0.266158;-0.751753
1.20504e+09;-0.26828;-0.747792
1.20781e+09;-0.270364;-0.743828
1.2106e+09;-0.272412;-0.739863
1.21339e+09;-0.274423;-0.735895
1.21619e+09;-0.276397;-0.731926
1.21899e+09;-0.278336;-0.727957
1.2218e+09;-0.280238;-0.723987
1.22462e+09;-0.282104;-0.720017
1.22744e+09;-0.283934;-0.716047
1.23027e+09;-0.285728;-0.712078
1.2331e+09;-0.287487;-0.70811
1.23595e+09;-0.289211;-0.704144
1.2388e+09;-0.290899;-0.70018
1.24165e+09;-0.292552;-0.696219
1.24451e+09;-0.294171;-0.69226
1.24738e+09;-0.295755;-0.688304
1.25026e+09;-0.297304;-0.684352
1.25314e+09;-0.298819;-0.680404
1.25603e+09;-0.300301;-0.676461
1.25893e+09;-0.301748;-0.672522
1.26183e+09;-0.303162;-0.668588
1.26474e+09;-0.304543;-0.664659
1.26765e+09;-0.30589;-0.660736
1.27057e+09;-0.307205;-0.656819
1.2735e+09;-0.308487;-0.652909
1.27644e+09;-0.309736;-0.649005
1.27938e+09;-0.310953;-0.645108
1.28233e+09;-0.312139;-0.641219
1.28529e+09;-0.313292;-0.637337
1.28825e+09;-0.314414;-0.633463
1.29122e+09;-0.315505;-0.629598
1.2942e+09;-0.316565;-0.625741
1.29718e+09;-0.317595;-0.621893
1.30017e+09;-0.318593;-0.618054
1.30317e+09;-0.319562;-0.614224
1.30617e+09;-0.320501;-0.610405
1.30918e+09;-0.32141;-0.606595
1.3122e+09;-0.322289;-0.602795
1.31522e+09;-0.32314;-0.599006
1.31826e+09;-0.323962;-0.595228
1.3213e+09;-0.324755;-0.59146
1.32434e+09;-0.325519;-0.587704
1.32739e+09;-0.326256;-0.583959
1.33045e+09;-0.326965;-0.580226
1.33352e+09;-0.327647;-0.576504
1.3366e+09;-0.328301;-0.572795
1.33968e+09;-0.328928;-0.569098
1.34276e+09;-0.329529;-0.565413
1.34586e+09;-0.330103;-0.561742
1.34896e+09;-0.330651;-0.558083
1.35207e+09;-0.331174;-0.554437
1.35519e+09;-0.33167;-0.550804
1.35831e+09;-0.332142;-0.547185
1.36144e+09;-0.332588;-0.54358
1.36458e+09;-0.33301;-0.539988
1.36773e+09;-0.333408;-0.53641
1.37088e+09;-0.333781;-0.532847
1.37404e+09;-0.33413;-0.529297
1.37721e+09;-0.334456;-0.525762
1.38038e+09;-0.334759;-0.522242
1.38357e+09;-0.335038;-0.518736
1.38676e+09;-0.335295;-0.515245
1.38995e+09;-0.335529;-0.511769
1.39316e+09;-0.335741;-0.508308
1.39637e+09;-0.335932;-0.504863
1.39959e+09;-0.3361;-0.501432
1.40281e+09;-0.336247;-0.498017
1.40605e+09;-0.336374;-0.494618
1.40929e+09;-0.336479;-0.491234
1.41254e+09;-0.336564;-0.487866
1.41579e+09;-0.336628;-0.484514
1.41906e+09;-0.336673;-0.481178
1.42233e+09;-0.336698;-0.477857
1.42561e+09;-0.336703;-0.474553
1.42889e+09;-0.336689;-0.471265
1.43219e+09;-0.336657;-0.467993
1.43549e+09;-0.336605;-0.464738
1.4388e+09;-0.336536;-0.461499
1.44212e+09;-0.336448;-0.458276
1.44544e+09;-0.336342;-0.45507
1.44877e+09;-0.336219;-0.45188
1.45211e+09;-0.336079;-0.448707
1.45546e+09;-0.335921;-0.445551
1.45881e+09;-0.335746;-0.442411
1.46218e+09;-0.335555;-0.439288
1.46555e+09;-0.335348;-0.436182
1.46893e+09;-0.335124;-0.433093
1.47231e+09;-0.334885;-0.43002
1.47571e+09;-0.33463;-0.426964
1.47911e+09;-0.33436;-0.423925
1.48252e+09;-0.334075;-0.420904
1.48594e+09;-0.333775;-0.417899
1.48936e+09;-0.33346;-0.414911
1.49279e+09;-0.333131;-0.41194
1.49624e+09;-0.332788;-0.408986
1.49968e+09;-0.332431;-0.406048
1.50314e+09;-0.33206;-0.403128
1.50661e+09;-0.331676;-0.400225
1.51008e+09;-0.331278;-0.397339
1.51356e+09;-0.330868;-0.39447
1.51705e+09;-0.330445;-0.391618
1.52055e+09;-0.330009;-0.388783
1.52405e+09;-0.329561;-0.385965
1.52757e+09;-0.329101;-0.383163
1.53109e+09;-0.328629;-0.380379
1.53462e+09;-0.328145;-0.377612
1.53815e+09;-0.32765;-0.374861
1.5417e+09;-0.327144;-0.372127
1.54525e+09;-0.326627;-0.369411
1.54882e+09;-0.326098;-0.366711
1.55239e+09;-0.325559;-0.364028
1.55597e+09;-0.32501;-0.361361
1.55955e+09;-0.324451;-0.358712
1.56315e+09;-0.323881;-0.356079
1.56675e+09;-0.323302;-0.353463
1.57036e+09;-0.322713;-0.350863
1.57398e+09;-0.322114;-0.34828
1.57761e+09;-0.321507;-0.345714
1.58125e+09;-0.32089;-0.343164
1.58489e+09;-0.320264;-0.340631
1.58855e+09;-0.31963;-0.338114
1.59221e+09;-0.318987;-0.335613
1.59588e+09;-0.318336;-0.333129
1.59956e+09;-0.317676;-0.330661
1.60325e+09;-0.317009;-0.328209
1.60694e+09;-0.316334;-0.325774
1.61065e+09;-0.315651;-0.323355
1.61436e+09;-0.314961;-0.320951
1.61808e+09;-0.314263;-0.318564
1.62181e+09;-0.313558;-0.316193
1.62555e+09;-0.312846;-0.313838
1.6293e+09;-0.312128;-0.311499
1.63305e+09;-0.311402;-0.309175
1.63682e+09;-0.310671;-0.306867
1.64059e+09;-0.309933;-0.304575
1.64437e+09;-0.309188;-0.302299
1.64816e+09;-0.308438;-0.300038
1.65196e+09;-0.307682;-0.297792
1.65577e+09;-0.30692;-0.295562
1.65959e+09;-0.306152;-0.293348
1.66341e+09;-0.305379;-0.291148
1.66725e+09;-0.3046;-0.288964
1.67109e+09;-0.303817;-0.286796
1.67494e+09;-0.303028;-0.284642
1.6788e+09;-0.302235;-0.282503
1.68267e+09;-0.301436;-0.280379
1.68655e+09;-0.300633;-0.27827
1.69044e+09;-0.299826;-0.276176
1.69434e+09;-0.299014;-0.274097
1.69824e+09;-0.298198;-0.272033
1.70216e+09;-0.297378;-0.269983
1.70608e+09;-0.296553;-0.267947
1.71002e+09;-0.295725;-0.265926
1.71396e+09;-0.294893;-0.26392
1.71791e+09;-0.294058;-0.261927
1.72187e+09;-0.293219;-0.25995
1.72584e+09;-0.292376;-0.257986
1.72982e+09;-0.29153;-0.256036
1.7338e+09;-0.290681;-0.2541
1.7378e+09;-0.289829;-0.252179
1.74181e+09;-0.288974;-0.250271
1.74582e+09;-0.288116;-0.248377
1.74985e+09;-0.287255;-0.246496
1.75388e+09;-0.286392;-0.24463
1.75792e+09;-0.285526;-0.242777
1.76198e+09;-0.284658;-0.240937
1.76604e+09;-0.283787;-0.239111
1.77011e+09;-0.282914;-0.237298
1.77419e+09;-0.282039;-0.235498
1.77828e+09;-0.281162;-0.233712
1.78238e+09;-0.280282;-0.231938
1.78649e+09;-0.279401;-0.230178
1.79061e+09;-0.278518;-0.228431
1.79473e+09;-0.277634;-0.226696
1.79887e+09;-0.276748;-0.224975
1.80302e+09;-0.27586;-0.223266
1.80717e+09;-0.274971;-0.22157
1.81134e+09;-0.27408;-0.219886
1.81552e+09;-0.273188;-0.218215
1.8197e+09;-0.272295;-0.216556
1.8239e+09;-0.271401;-0.214909
1.8281e+09;-0.270506;-0.213275
1.83231e+09;-0.26961;-0.211653
1.83654e+09;-0.268713;-0.210043
1.84077e+09;-0.267815;-0.208445
1.84502e+09;-0.266916;-0.206859
1.84927e+09;-0.266017;-0.205285
1.85353e+09;-0.265117;-0.203723
1.8578e+09;-0.264217;-0.202172
1.86209e+09;-0.263316;-0.200633
1.86638e+09;-0.262414;-0.199106
1.87068e+09;-0.261513;-0.19759
1.87499e+09;-0.260611;-0.196086
1.87932e+09;-0.259709;-0.194593
1.88365e+09;-0.258806;-0.193111
1.88799e+09;-0.257904;-0.19164
1.89234e+09;-0.257002;-0.190181
1.89671e+09;-0.256099;-0.188732
1.90108e+09;-0.255197;-0.187295
1.90546e+09;-0.254295;-0.185868
1.90985e+09;-0.253393;-0.184452
1.91426e+09;-0.252491;-0.183047
1.91867e+09;-0.25159;-0.181653
1.92309e+09;-0.250689;-0.180269
1.92752e+09;-0.249789;-0.178896
1.93197e+09;-0.248889;-0.177533
1.93642e+09;-0.247989;-0.17618
1.94089e+09;-0.24709;-0.174838
1.94536e+09;-0.246192;-0.173506
1.94984e+09;-0.245294;-0.172185
1.95434e+09;-0.244397;-0.170873
1.95884e+09;-0.243501;-0.169571
1.96336e+09;-0.242606;-0.16828
1.96789e+09;-0.241711;-0.166998
1.97242e+09;-0.240818;-0.165726
1.97697e+09;-0.239925;-0.164464
1.98153e+09;-0.239033;-0.163211
1.98609e+09;-0.238142;-0.161968
1.99067e+09;-0.237253;-0.160735
1.99526e+09;-0.236364;-0.159511
1.99986e+09;-0.235477;-0.158296
2.00447e+09;-0.234591;-0.157091
2.00909e+09;-0.233706;-0.155895
2.01372e+09;-0.232822;-0.154708
2.01837e+09;-0.231939;-0.153531
2.02302e+09;-0.231058;-0.152362
2.02768e+09;-0.230178;-0.151202
2.03236e+09;-0.2293;-0.150052
2.03704e+09;-0.228422;-0.14891
2.04174e+09;-0.227547;-0.147777
2.04644e+09;-0.226673;-0.146653
2.05116e+09;-0.2258;-0.145537
2.05589e+09;-0.224929;-0.14443
2.06063e+09;-0.224059;-0.143331
2.06538e+09;-0.223191;-0.142241
2.07014e+09;-0.222325;-0.14116
2.07491e+09;-0.22146;-0.140087
2.0797e+09;-0.220597;-0.139022
2.08449e+09;-0.219736;-0.137965
2.0893e+09;-0.218876;-0.136917
2.09411e+09;-0.218018;-0.135876
2.09894e+09;-0.217162;-0.134844
2.10378e+09;-0.216308;-0.133819
2.10863e+09;-0.215455;-0.132803
2.11349e+09;-0.214605;-0.131794
2.11836e+09;-0.213756;-0.130794
2.12324e+09;-0.212909;-0.1298
2.12814e+09;-0.212064;-0.128815
2.13304e+09;-0.211221;-0.127837
2.13796e+09;-0.21038;-0.126867
2.14289e+09;-0.209541;-0.125905
2.14783e+09;-0.208703;-0.124949
2.15278e+09;-0.207868;-0.124002
2.15774e+09;-0.207035;-0.123061
2.16272e+09;-0.206204;-0.122128
2.1677e+09;-0.205375;-0.121202
2.1727e+09;-0.204548;-0.120283
2.17771e+09;-0.203723;-0.119372
2.18273e+09;-0.2029;-0.118467
2.18776e+09;-0.202079;-0.11757
2.1928e+09;-0.201261;-0.116679
2.19786e+09;-0.200444;-0.115795
2.20293e+09;-0.19963;-0.114919
2.208e+09;-0.198818;-0.114049
2.21309e+09;-0.198008;-0.113185
2.2182e+09;-0.1972;-0.112329
2.22331e+09;-0.196394;-0.111479
2.22844e+09;-0.195591;-0.110636
2.23357e+09;-0.19479;-0.109799
2.23872e+09;-0.193991;-0.108968
2.24388e+09;-0.193195;-0.108145
2.24905e+09;-0.1924;-0.107327
2.25424e+09;-0.191608;-0.106516
2.25944e+09;-0.190818;-0.105711
2.26464e+09;-0.190031;-0.104913
2.26986e+09;-0.189246;-0.10412
2.2751e+09;-0.188463;-0.103334
2.28034e+09;-0.187683;-0.102554
2.2856e+09;-0.186904;-0.10178
2.29087e+09;-0.186128;-0.101012
2.29615e+09;-0.185355;-0.10025
2.30144e+09;-0.184584;-0.0994934
2.30675e+09;-0.183815;-0.098743
2.31206e+09;-0.183049;-0.0979985
2.31739e+09;-0.182284;-0.0972597
2.32274e+09;-0.181523;-0.0965267
2.32809e+09;-0.180763;-0.0957994
2.33346e+09;-0.180006;-0.0950777
2.33884e+09;-0.179252;-0.0943616
2.34423e+09;-0.1785;-0.093651
2.34963e+09;-0.17775;-0.092946
2.35505e+09;-0.177003;-0.0922464
2.36048e+09;-0.176258;-0.0915522
2.36592e+09;-0.175515;-0.0908634
2.37137e+09;-0.174775;-0.09018
2.37684e+09;-0.174038;-0.0895018
2.38232e+09;-0.173302;-0.0888289
2.38781e+09;-0.17257;-0.0881613
2.39332e+09;-0.171839;-0.0874987
2.39883e+09;-0.171111;-0.0868414
2.40436e+09;-0.170386;-0.0861891
2.40991e+09;-0.169663;-0.0855418
2.41546e+09;-0.168942;-0.0848996
2.42103e+09;-0.168224;-0.0842623
2.42661e+09;-0.167508;-0.08363
2.4322e+09;-0.166795;-0.0830026
2.43781e+09;-0.166084;-0.08238
2.44343e+09;-0.165376;-0.0817622
2.44906e+09;-0.16467;-0.0811492
2.45471e+09;-0.163966;-0.080541
2.46037e+09;-0.163265;-0.0799374
2.46604e+09;-0.162567;-0.0793385
2.47172e+09;-0.161871;-0.0787443
2.47742e+09;-0.161177;-0.0781546
2.48313e+09;-0.160486;-0.0775695
2.48886e+09;-0.159797;-0.0769889
2.49459e+09;-0.159111;-0.0764128
2.50035e+09;-0.158427;-0.0758412
2.50611e+09;-0.157745;-0.075274
2.51189e+09;-0.157066;-0.0747111
2.51768e+09;-0.15639;-0.0741526
2.52348e+09;-0.155716;-0.0735984
2.5293e+09;-0.155044;-0.0730484
2.53513e+09;-0.154375;-0.0725027
2.54097e+09;-0.153708;-0.0719613
2.54683e+09;-0.153044;-0.071424
2.5527e+09;-0.152382;-0.0708908
2.55859e+09;-0.151722;-0.0703617
2.56448e+09;-0.151065;-0.0698367
2.5704e+09;-0.150411;-0.0693158
2.57632e+09;-0.149759;-0.0687989
2.58226e+09;-0.149109;-0.0682859
2.58821e+09;-0.148462;-0.067777
2.59418e+09;-0.147817;-0.0672719
2.60016e+09;-0.147174;-0.0667707
2.60615e+09;-0.146534;-0.0662733
2.61216e+09;-0.145896;-0.0657798
2.61818e+09;-0.145261;-0.0652901
2.62422e+09;-0.144628;-0.0648042
2.63027e+09;-0.143998;-0.064322
2.63633e+09;-0.14337;-0.0638435
2.64241e+09;-0.142744;-0.0633686
2.6485e+09;-0.142121;-0.0628974
2.65461e+09;-0.1415;-0.0624299
2.66073e+09;-0.140881;-0.0619659
2.66686e+09;-0.140265;-0.0615055
2.67301e+09;-0.139651;-0.0610486
2.67917e+09;-0.13904;-0.0605952
2.68534e+09;-0.138431;-0.0601453
2.69153e+09;-0.137824;-0.0596989
2.69774e+09;-0.13722;-0.0592558
2.70396e+09;-0.136618;-0.0588162
2.71019e+09;-0.136018;-0.0583799
2.71644e+09;-0.135421;-0.057947
2.7227e+09;-0.134826;-0.0575174
2.72898e+09;-0.134234;-0.0570911
2.73527e+09;-0.133643;-0.056668
2.74157e+09;-0.133055;-0.0562482
2.74789e+09;-0.13247;-0.0558316
2.75423e+09;-0.131886;-0.0554182
2.76058e+09;-0.131305;-0.0550079
2.76694e+09;-0.130727;-0.0546008
2.77332e+09;-0.13015;-0.0541968
2.77971e+09;-0.129576;-0.0537959
2.78612e+09;-0.129004;-0.053398
2.79254e+09;-0.128435;-0.0530032
2.79898e+09;-0.127867;-0.0526114
2.80543e+09;-0.127302;-0.0522226
2.8119e+09;-0.12674;-0.0518367
2.81838e+09;-0.126179;-0.0514538
2.82488e+09;-0.125621;-0.0510738
2.83139e+09;-0.125065;-0.0506967
2.83792e+09;-0.124511;-0.0503225
2.84446e+09;-0.12396;-0.0499512
2.85102e+09;-0.12341;-0.0495826
2.85759e+09;-0.122863;-0.0492169
2.86418e+09;-0.122319;-0.048854
2.87078e+09;-0.121776;-0.0484938
2.8774e+09;-0.121236;-0.0481363
2.88403e+09;-0.120697;-0.0477816
2.89068e+09;-0.120161;-0.0474296
2.89734e+09;-0.119628;-0.0470802
2.90402e+09;-0.119096;-0.0467336
2.91072e+09;-0.118566;-0.0463895
2.91743e+09;-0.118039;-0.0460481
2.92415e+09;-0.117514;-0.0457092
2.93089e+09;-0.116991;-0.0453729
2.93765e+09;-0.11647;-0.0450392
2.94442e+09;-0.115952;-0.044708
2.95121e+09;-0.115435;-0.0443793
2.95801e+09;-0.114921;-0.0440532
2.96483e+09;-0.114409;-0.0437294
2.97167e+09;-0.113898;-0.0434082
2.97852e+09;-0.11339;-0.0430894
2.98538e+09;-0.112885;-0.042773
2.99226e+09;-0.112381;-0.0424589
2.99916e+09;-0.111879;-0.0421473
3.00608e+09;-0.111379;-0.041838
3.01301e+09;-0.110882;-0.0415311
3.01995e+09;-0.110386;-0.0412265
3.02691e+09;-0.109893;-0.0409242
3.03389e+09;-0.109402;-0.0406242
3.04089e+09;-0.108913;-0.0403264
3.04789e+09;-0.108425;-0.0400309
3.05492e+09;-0.10794;-0.0397376
3.06196e+09;-0.107457;-0.0394466
3.06902e+09;-0.106976;-0.0391577
3.0761e+09;-0.106497;-0.038871
3.08319e+09;-0.10602;-0.0385865
3.0903e+09;-0.105545;-0.0383041
3.09742e+09;-0.105072;-0.0380239
3.10456e+09;-0.104601;-0.0377458
3.11172e+09;-0.104132;-0.0374697
3.11889e+09;-0.103665;-0.0371958
3.12608e+09;-0.1032;-0.0369239
3.13329e+09;-0.102737;-0.0366541
3.14051e+09;-0.102275;-0.0363863
3.14775e+09;-0.101816;-0.0361205
3.155e+09;-0.101359;-0.0358567
3.16228e+09;-0.100904;-0.0355949
3.16957e+09;-0.10045;-0.035335
3.17687e+09;-0.099999;-0.0350772
3.1842e+09;-0.0995495;-0.0348212
3.19154e+09;-0.0991019;-0.0345672
3.1989e+09;-0.0986563;-0.0343151
3.20627e+09;-0.0982125;-0.0340648
3.21366e+09;-0.0977707;-0.0338165
3.22107e+09;-0.0973307;-0.03357
3.22849e+09;-0.0968927;-0.0333254
3.23594e+09;-0.0964565;-0.0330826
3.2434e+09;-0.0960222;-0.0328416
3.25087e+09;-0.0955897;-0.0326025
3.25837e+09;-0.0951591;-0.0323651
3.26588e+09;-0.0947304;-0.0321295
3.27341e+09;-0.0943035;-0.0318957
3.28095e+09;-0.0938784;-0.0316636
3.28852e+09;-0.0934552;-0.0314332
3.2961e+09;-0.0930338;-0.0312046
3.3037e+09;-0.0926143;-0.0309777
3.31131e+09;-0.0921965;-0.0307525
3.31894e+09;-0.0917805;-0.030529
3.3266e+09;-0.0913664;-0.0303071
3.33426e+09;-0.090954;-0.0300869
3.34195e+09;-0.0905434;-0.0298684
3.34965e+09;-0.0901346;-0.0296515
3.35738e+09;-0.0897276;-0.0294362
3.36512e+09;-0.0893223;-0.0292225
3.37287e+09;-0.0889188;-0.0290104
3.38065e+09;-0.0885171;-0.0287999
3.38844e+09;-0.0881171;-0.0285909
3.39625e+09;-0.0877188;-0.0283835
3.40408e+09;-0.0873223;-0.0281777
3.41193e+09;-0.0869274;-0.0279734
3.41979e+09;-0.0865344;-0.0277706
3.42768e+09;-0.086143;-0.0275693
3.43558e+09;-0.0857533;-0.0273696
3.4435e+09;-0.0853654;-0.0271713
3.45144e+09;-0.0849791;-0.0269745
3.45939e+09;-0.0845945;-0.0267791
3.46737e+09;-0.0842116;-0.0265852
3.47536e+09;-0.0838304;-0.0263928
3.48337e+09;-0.0834508;-0.0262018
3.4914e+09;-0.0830729;-0.0260122
3.49945e+09;-0.0826967;-0.025824
3.50752e+09;-0.0823221;-0.0256372
3.5156e+09;-0.0819491;-0.0254518
3.52371e+09;-0.0815778;-0.0252678
3.53183e+09;-0.0812081;-0.0250851
3.53997e+09;-0.0808401;-0.0249038
3.54813e+09;-0.0804736;-0.0247238
3.55631e+09;-0.0801088;-0.0245452
3.56451e+09;-0.0797455;-0.0243679
3.57273e+09;-0.0793839;-0.0241919
3.58096e+09;-0.0790239;-0.0240172
3.58922e+09;-0.0786654;-0.0238438
3.59749e+09;-0.0783085;-0.0236717
3.60579e+09;-0.0779532;-0.0235009
3.6141e+09;-0.0775995;-0.0233313
3.62243e+09;-0.0772473;-0.023163
3.63078e+09;-0.0768967;-0.022996
3.63915e+09;-0.0765476;-0.0228301
3.64754e+09;-0.0762001;-0.0226655
3.65595e+09;-0.0758541;-0.0225022
3.66438e+09;-0.0755096;-0.02234
3.67282e+09;-0.0751667;-0.022179
3.68129e+09;-0.0748252;-0.0220192
3.68978e+09;-0.0744853;-0.0218606
3.69828e+09;-0.0741469;-0.0217032
3.70681e+09;-0.07381;-0.0215469
3.71535e+09;-0.0734746;-0.0213918
3.72392e+09;-0.0731406;-0.0212378
3.7325e+09;-0.0728082;-0.021085
3.74111e+09;-0.0724772;-0.0209332
3.74973e+09;-0.0721477;-0.0207827
3.75837e+09;-0.0718197;-0.0206332
3.76704e+09;-0.0714931;-0.0204848
3.77572e+09;-0.0711679;-0.0203375
3.78443e+09;-0.0708442;-0.0201913
3.79315e+09;-0.070522;-0.0200462
3.80189e+09;-0.0702012;-0.0199021
3.81066e+09;-0.0698818;-0.0197591
3.81944e+09;-0.0695638;-0.0196172
3.82825e+09;-0.0692472;-0.0194762
3.83707e+09;-0.0689321;-0.0193364
3.84592e+09;-0.0686183;-0.0191975
3.85478e+09;-0.068306;-0.0190597
3.86367e+09;-0.067995;-0.0189229
3.87258e+09;-0.0676855;-0.0187871
3.8815e+09;-0.0673773;-0.0186523
3.89045e+09;-0.0670704;-0.0185185
3.89942e+09;-0.066765;-0.0183857
3.90841e+09;-0.0664609;-0.0182538
3.91742e+09;-0.0661582;-0.0181229
3.92645e+09;-0.0658568;-0.017993
3.9355e+09;-0.0655568;-0.017864
3.94457e+09;-0.0652581;-0.017736
3.95367e+09;-0.0649608;-0.0176089
3.96278e+09;-0.0646647;-0.0174828
3.97192e+09;-0.06437;-0.0173575
3.98107e+09;-0.0640767;-0.0172332
3.99025e+09;-0.0637846;-0.0171098
3.99945e+09;-0.0634938;-0.0169873
4.00867e+09;-0.0632044;-0.0168657
4.01791e+09;-0.0629162;-0.016745
4.02717e+09;-0.0626294;-0.0166251
4.03645e+09;-0.0623438;-0.0165062
4.04576e+09;-0.0620595;-0.0163881
4.05509e+09;-0.0617765;-0.0162709
4.06443e+09;-0.0614947;-0.0161545
4.0738e+09;-0.0612142;-0.016039
4.08319e+09;-0.060935;-0.0159243
4.09261e+09;-0.060657;-0.0158105
4.10204e+09;-0.0603803;-0.0156975
4.1115e+09;-0.0601048;-0.0155853
4.12098e+09;-0.0598305;-0.015474
4.13048e+09;-0.0595575;-0.0153634
4.14e+09;-0.0592857;-0.0152537
4.14954e+09;-0.0590151;-0.0151447
4.15911e+09;-0.0587458;-0.0150366
4.16869e+09;-0.0584776;-0.0149292
4.1783e+09;-0.0582107;-0.0148227
4.18794e+09;-0.0579449;-0.0147169
4.19759e+09;-0.0576804;-0.0146119
4.20727e+09;-0.057417;-0.0145076
4.21697e+09;-0.0571549;-0.0144041
4.22669e+09;-0.0568939;-0.0143014
4.23643e+09;-0.0566341;-0.0141994
4.2462e+09;-0.0563754;-0.0140981
4.25598e+09;-0.0561179;-0.0139976
4.2658e+09;-0.0558616;-0.0138978
4.27563e+09;-0.0556065;-0.0137987
4.28549e+09;-0.0553525;-0.0137004
4.29536e+09;-0.0550996;-0.0136028
4.30527e+09;-0.0548479;-0.0135059
4.31519e+09;-0.0545973;-0.0134096
4.32514e+09;-0.0543478;-0.0133141
4.33511e+09;-0.0540995;-0.0132193
4.3451e+09;-0.0538523;-0.0131252
4.35512e+09;-0.0536062;-0.0130317
4.36516e+09;-0.0533612;-0.012939
4.37522e+09;-0.0531173;-0.0128469
4.38531e+09;-0.0528745;-0.0127555
4.39542e+09;-0.0526328;-0.0126647
4.40555e+09;-0.0523922;-0.0125746
4.4157e+09;-0.0521527;-0.0124851
4.42588e+09;-0.0519143;-0.0123963
4.43609e+09;-0.051677;-0.0123082
4.44631e+09;-0.0514407;-0.0122207
4.45656e+09;-0.0512055;-0.0121338
4.46684e+09;-0.0509714;-0.0120475
4.47713e+09;-0.0507383;-0.0119619
4.48745e+09;-0.0505063;-0.0118769
4.4978e+09;-0.0502753;-0.0117925
4.50817e+09;-0.0500454;-0.0117087
4.51856e+09;-0.0498165;-0.0116255
4.52898e+09;-0.0495886;-0.011543
4.53942e+09;-0.0493618;-0.011461
4.54988e+09;-0.049136;-0.0113796
4.56037e+09;-0.0489112;-0.0112988
4.57088e+09;-0.0486875;-0.0112186
4.58142e+09;-0.0484647;-0.011139
4.59198e+09;-0.048243;-0.0110599
4.60257e+09;-0.0480223;-0.0109814
4.61318e+09;-0.0478025;-0.0109035
4.62381e+09;-0.0475838;-0.0108261
4.63447e+09;-0.0473661;-0.0107493
4.64515e+09;-0.0471493;-0.0106731
4.65586e+09;-0.0469336;-0.0105974
4.66659e+09;-0.0467188;-0.0105223
4.67735e+09;-0.0465049;-0.0104477
4.68813e+09;-0.0462921;-0.0103736
4.69894e+09;-0.0460802;-0.0103001
4.70977e+09;-0.0458693;-0.0102271
4.72063e+09;-0.0456593;-0.0101546
4.73151e+09;-0.0454503;-0.0100826
4.74242e+09;-0.0452423;-0.0100112
4.75335e+09;-0.0450352;-0.00994029
4.76431e+09;-0.044829;-0.00986988
4.77529e+09;-0.0446237;-0.00979998
4.7863e+09;-0.0444194;-0.00973058
4.79733e+09;-0.044216;-0.00966169
4.80839e+09;-0.0440136;-0.00959329
4.81948e+09;-0.0438121;-0.00952538
4.83059e+09;-0.0436114;-0.00945796
4.84172e+09;-0.0434117;-0.00939103
4.85289e+09;-0.0432129;-0.00932458
4.86407e+09;-0.043015;-0.0092586
4.87528e+09;-0.042818;-0.0091931
4.88652e+09;-0.0426219;-0.00912807
4.89779e+09;-0.0424267;-0.00906351
4.90908e+09;-0.0422324;-0.00899941
4.9204e+09;-0.042039;-0.00893578
4.93174e+09;-0.0418464;-0.0088726
4.94311e+09;-0.0416547;-0.00880987
4.9545e+09;-0.0414639;-0.0087476
4.96592e+09;-0.041274;-0.00868577
4.97737e+09;-0.0410849;-0.00862439
4.98884e+09;-0.0408967;-0.00856345
5.00035e+09;-0.0407093;-0.00850294
5.01187e+09;-0.0405228;-0.00844287
5.02343e+09;-0.0403371;-0.00838323
5.03501e+09;-0.0401523;-0.00832402
5.04661e+09;-0.0399683;-0.00826523
5.05825e+09;-0.0397852;-0.00820687
5.06991e+09;-0.0396029;-0.00814892
5.08159e+09;-0.0394214;-0.00809139
5.09331e+09;-0.0392408;-0.00803427
