"acfrequency";"number";"r tang";"i tang"
6.13762e+09;1;0.0702758;0
6.15177e+09;1;0.0697792;0
6.16595e+09;1;0.0692892;0
6.18016e+09;1;0.0688057;0
6.19441e+09;1;0.0683285;0
6.20869e+09;1;0.0678576;0
6.223e+09;1;0.0673927;0
6.23735e+09;1;0.0669338;0
6.25173e+09;1;0.0664807;0
6.26614e+09;1;0.0660334;0
6.28058e+09;1;0.0655918;0
6.29506e+09;1;0.0651556;0
6.30957e+09;1;0.0647249;0
6.32412e+09;1;0.0642995;0
6.3387e+09;1;0.0638793;0
6.35331e+09;1;0.0634643;0
6.36796e+09;1;0.0630542;0
6.38263e+09;1;0.0626491;0
6.39735e+09;1;0.0622489;0
6.4121e+09;1;0.0618534;0
6.42688e+09;1;0.0614625;0
6.44169e+09;1;0.0610763;0
6.45654e+09;1;0.0606945;0
6.47143e+09;1;0.0603172;0
6.48634e+09;1;0.0599443;0
6.5013e+09;1;0.0595756;0
6.51628e+09;1;0.0592111;0
6.53131e+09;1;0.0588507;0
6.54636e+09;1;0.0584944;0
6.56145e+09;1;0.058142;0
6.57658e+09;1;0.0577936;0
6.59174e+09;1;0.057449;0
6.60693e+09;1;0.0571082;0
6.62217e+09;1;0.0567711;0
6.63743e+09;1;0.0564377;0
6.65273e+09;1;0.0561079;0
6.66807e+09;1;0.0557816;0
6.68344e+09;1;0.0554588;0
6.69885e+09;1;0.0551394;0
6.71429e+09;1;0.0548234;0
6.72977e+09;1;0.0545107;0
6.74528e+09;1;0.0542013;0
6.76083e+09;1;0.053895;0
6.77642e+09;1;0.053592;0
6.79204e+09;1;0.053292;0
6.80769e+09;1;0.0529951;0
6.82339e+09;1;0.0527012;0
6.83912e+09;1;0.0524103;0
6.85488e+09;1;0.0521223;0
6.87068e+09;1;0.0518372;0
6.88652e+09;1;0.0515549;0
6.9024e+09;1;0.0512754;0
6.91831e+09;1;0.0509986;0
6.93426e+09;1;0.0507245;0
6.95024e+09;1;0.0504532;0
6.96627e+09;1;0.0501844;0
6.98232e+09;1;0.0499182;0
6.99842e+09;1;0.0496546;0
7.01455e+09;1;0.0493934;0
7.03072e+09;1;0.0491348;0
7.04693e+09;1;0.0488785;0
7.06318e+09;1;0.0486247;0
7.07946e+09;1;0.0483733;0
7.09578e+09;1;0.0481242;0
7.11214e+09;1;0.0478773;0
7.12853e+09;1;0.0476328;0
7.14496e+09;1;0.0473905;0
7.16143e+09;1;0.0471504;0
7.17794e+09;1;0.0469124;0
7.19449e+09;1;0.0466766;0
7.21107e+09;1;0.046443;0
7.2277e+09;1;0.0462114;0
7.24436e+09;1;0.0459818;0
7.26106e+09;1;0.0457543;0
7.2778e+09;1;0.0455288;0
7.29458e+09;1;0.0453053;0
7.31139e+09;1;0.0450837;0
7.32825e+09;1;0.044864;0
7.34514e+09;1;0.0446462;0
7.36207e+09;1;0.0444303;0
7.37904e+09;1;0.0442162;0
7.39605e+09;1;0.044004;0
7.4131e+09;1;0.0437935;0
7.43019e+09;1;0.0435849;0
7.44732e+09;1;0.043378;0
7.46449e+09;1;0.0431728;0
7.4817e+09;1;0.0429693;0
7.49894e+09;1;0.0427675;0
7.51623e+09;1;0.0425673;0
7.53356e+09;1;0.0423688;0
7.55092e+09;1;0.0421719;0
7.56833e+09;1;0.0419767;0
7.58578e+09;1;0.0417829;0
7.60326e+09;1;0.0415908;0
7.62079e+09;1;0.0414002;0
7.63836e+09;1;0.0412111;0
7.65597e+09;1;0.0410235;0
7.67361e+09;1;0.0408375;0
7.6913e+09;1;0.0406528;0
7.70903e+09;1;0.0404696;0
7.72681e+09;1;0.0402879;0
7.74462e+09;1;0.0401076;0
7.76247e+09;1;0.0399286;0
7.78037e+09;1;0.0397511;0
7.7983e+09;1;0.0395749;0
7.81628e+09;1;0.0394;0
7.8343e+09;1;0.0392265;0
7.85236e+09;1;0.0390543;0
7.87046e+09;1;0.0388834;0
7.8886e+09;1;0.0387138;0
7.90679e+09;1;0.0385454;0
7.92501e+09;1;0.0383783;0
7.94328e+09;1;0.0382125;0
7.96159e+09;1;0.0380479;0
7.97995e+09;1;0.0378845;0
7.99834e+09;1;0.0377222;0
8.01678e+09;1;0.0375612;0
8.03526e+09;1;0.0374014;0
8.05378e+09;1;0.0372427;0
8.07235e+09;1;0.0370851;0
8.09096e+09;1;0.0369287;0
8.10961e+09;1;0.0367734;0
8.12831e+09;1;0.0366192;0
8.14704e+09;1;0.0364661;0
8.16582e+09;1;0.0363141;0
8.18465e+09;1;0.0361631;0
8.20352e+09;1;0.0360132;0
8.22243e+09;1;0.0358644;0
8.24138e+09;1;0.0357166;0
8.26038e+09;1;0.0355698;0
8.27942e+09;1;0.0354241;0
8.29851e+09;1;0.0352793;0
8.31764e+09;1;0.0351355;0
8.33681e+09;1;0.0349928;0
8.35603e+09;1;0.034851;0
8.37529e+09;1;0.0347101;0
8.3946e+09;1;0.0345702;0
8.41395e+09;1;0.0344312;0
8.43335e+09;1;0.0342932;0
8.45279e+09;1;0.0341561;0
8.47227e+09;1;0.0340199;0
8.4918e+09;1;0.0338846;0
8.51138e+09;1;0.0337502;0
8.531e+09;1;0.0336167;0
8.55067e+09;1;0.0334841;0
8.57038e+09;1;0.0333523;0
8.59014e+09;1;0.0332214;0
8.60994e+09;1;0.0330914;0
8.62979e+09;1;0.0329621;0
8.64968e+09;1;0.0328337;0
8.66962e+09;1;0.0327062;0
8.6896e+09;1;0.0325794;0
8.70964e+09;1;0.0324535;0
8.72971e+09;1;0.0323283;0
8.74984e+09;1;0.032204;0
8.77001e+09;1;0.0320804;0
8.79023e+09;1;0.0319576;0
8.81049e+09;1;0.0318356;0
8.8308e+09;1;0.0317143;0
8.85116e+09;1;0.0315938;0
8.87156e+09;1;0.0314741;0
8.89201e+09;1;0.031355;0
8.91251e+09;1;0.0312367;0
8.93305e+09;1;0.0311192;0
8.95365e+09;1;0.0310023;0
8.97429e+09;1;0.0308862;0
8.99498e+09;1;0.0307707;0
9.01571e+09;1;0.030656;0
9.03649e+09;1;0.030542;0
9.05733e+09;1;0.0304286;0
9.07821e+09;1;0.0303159;0
9.09913e+09;1;0.0302039;0
9.12011e+09;1;0.0300926;0
9.14113e+09;1;0.0299819;0
9.1622e+09;1;0.0298718;0
9.18333e+09;1;0.0297624;0
9.2045e+09;1;0.0296537;0
9.22571e+09;1;0.0295456;0
9.24698e+09;1;0.0294381;0
9.2683e+09;1;0.0293313;0
9.28966e+09;1;0.029225;0
9.31108e+09;1;0.0291194;0
9.33254e+09;1;0.0290144;0
9.35406e+09;1;0.02891;0
9.37562e+09;1;0.0288062;0
9.39723e+09;1;0.0287029;0
9.4189e+09;1;0.0286003;0
9.44061e+09;1;0.0284982;0
9.46237e+09;1;0.0283967;0
9.48418e+09;1;0.0282958;0
9.50605e+09;1;0.0281955;0
9.52796e+09;1;0.0280957;0
9.54993e+09;1;0.0279965;0
9.57194e+09;1;0.0278978;0
9.59401e+09;1;0.0277997;0
9.61612e+09;1;0.0277021;0
9.63829e+09;1;0.027605;0
9.66051e+09;1;0.0275085;0
9.68278e+09;1;0.0274125;0
9.7051e+09;1;0.027317;0
9.72747e+09;1;0.0272221;0
9.7499e+09;1;0.0271276;0
9.77237e+09;1;0.0270337;0
9.7949e+09;1;0.0269403;0
9.81748e+09;1;0.0268474;0
9.84011e+09;1;0.026755;0
9.86279e+09;1;0.026663;0
9.88553e+09;1;0.0265716;0
9.90832e+09;1;0.0264806;0
9.93116e+09;1;0.0263902;0
9.95405e+09;1;0.0263002;0
9.977e+09;1;0.0262106;0
1e+10;1;0.0261216;0
1e+09;2;0.0119039;0
1.00231e+09;2;0.0119345;0
1.00462e+09;2;0.0119651;0
1.00693e+09;2;0.0119959;0
1.00925e+09;2;0.0120267;0
1.01158e+09;2;0.0120576;0
1.01391e+09;2;0.0120886;0
1.01625e+09;2;0.0121197;0
1.01859e+09;2;0.012151;0
1.02094e+09;2;0.0121823;0
1.02329e+09;2;0.0122137;0
1.02565e+09;2;0.0122452;0
1.02802e+09;2;0.0122768;0
1.03039e+09;2;0.0123085;0
1.03276e+09;2;0.0123403;0
1.03514e+09;2;0.0123722;0
1.03753e+09;2;0.0124042;0
1.03992e+09;2;0.0124363;0
1.04232e+09;2;0.0124685;0
1.04472e+09;2;0.0125008;0
1.04713e+09;2;0.0125332;0
1.04954e+09;2;0.0125657;0
1.05196e+09;2;0.0125983;0
1.05439e+09;2;0.012631;0
1.05682e+09;2;0.0126638;0
1.05925e+09;2;0.0126967;0
1.0617e+09;2;0.0127297;0
1.06414e+09;2;0.0127628;0
1.0666e+09;2;0.0127961;0
1.06905e+09;2;0.0128294;0
1.07152e+09;2;0.0128628;0
1.07399e+09;2;0.0128964;0
1.07647e+09;2;0.01293;0
1.07895e+09;2;0.0129638;0
1.08143e+09;2;0.0129976;0
1.08393e+09;2;0.0130316;0
1.08643e+09;2;0.0130657;0
1.08893e+09;2;0.0130999;0
1.09144e+09;2;0.0131342;0
1.09396e+09;2;0.0131686;0
1.09648e+09;2;0.0132031;0
1.09901e+09;2;0.0132377;0
1.10154e+09;2;0.0132725;0
1.10408e+09;2;0.0133073;0
1.10662e+09;2;0.0133423;0
1.10917e+09;2;0.0133774;0
1.11173e+09;2;0.0134126;0
1.11429e+09;2;0.0134479;0
1.11686e+09;2;0.0134833;0
1.11944e+09;2;0.0135188;0
1.12202e+09;2;0.0135545;0
1.1246e+09;2;0.0135902;0
1.1272e+09;2;0.0136261;0
1.1298e+09;2;0.0136621;0
1.1324e+09;2;0.0136983;0
1.13501e+09;2;0.0137345;0
1.13763e+09;2;0.0137709;0
1.14025e+09;2;0.0138073;0
1.14288e+09;2;0.0138439;0
1.14551e+09;2;0.0138806;0
1.14815e+09;2;0.0139175;0
1.1508e+09;2;0.0139545;0
1.15345e+09;2;0.0139915;0
1.15611e+09;2;0.0140287;0
1.15878e+09;2;0.0140661;0
1.16145e+09;2;0.0141035;0
1.16413e+09;2;0.0141411;0
1.16681e+09;2;0.0141788;0
1.1695e+09;2;0.0142167;0
1.1722e+09;2;0.0142546;0
1.1749e+09;2;0.0142927;0
1.17761e+09;2;0.0143309;0
1.18032e+09;2;0.0143693;0
1.18304e+09;2;0.0144077;0
1.18577e+09;2;0.0144463;0
1.1885e+09;2;0.0144851;0
1.19124e+09;2;0.0145239;0
1.19399e+09;2;0.0145629;0
1.19674e+09;2;0.014602;0
1.1995e+09;2;0.0146413;0
1.20226e+09;2;0.0146807;0
1.20504e+09;2;0.0147202;0
1.20781e+09;2;0.0147599;0
1.2106e+09;2;0.0147997;0
1.21339e+09;2;0.0148396;0
1.21619e+09;2;0.0148797;0
1.21899e+09;2;0.0149199;0
1.2218e+09;2;0.0149602;0
1.22462e+09;2;0.0150007;0
1.22744e+09;2;0.0150414;0
1.23027e+09;2;0.0150821;0
1.2331e+09;2;0.015123;0
1.23595e+09;2;0.0151641;0
1.2388e+09;2;0.0152053;0
1.24165e+09;2;0.0152466;0
1.24451e+09;2;0.0152881;0
1.24738e+09;2;0.0153297;0
1.25026e+09;2;0.0153715;0
1.25314e+09;2;0.0154134;0
1.25603e+09;2;0.0154555;0
1.25893e+09;2;0.0154977;0
1.26183e+09;2;0.01554;0
1.26474e+09;2;0.0155826;0
1.26765e+09;2;0.0156252;0
1.27057e+09;2;0.015668;0
1.2735e+09;2;0.015711;0
1.27644e+09;2;0.0157541;0
1.27938e+09;2;0.0157974;0
1.28233e+09;2;0.0158408;0
1.28529e+09;2;0.0158844;0
1.28825e+09;2;0.0159281;0
1.29122e+09;2;0.015972;0
1.2942e+09;2;0.016016;0
1.29718e+09;2;0.0160602;0
1.30017e+09;2;0.0161046;0
1.30317e+09;2;0.0161491;0
1.30617e+09;2;0.0161938;0
1.30918e+09;2;0.0162387;0
1.3122e+09;2;0.0162837;0
1.31522e+09;2;0.0163288;0
1.31826e+09;2;0.0163742;0
1.3213e+09;2;0.0164197;0
1.32434e+09;2;0.0164654;0
1.32739e+09;2;0.0165112;0
1.33045e+09;2;0.0165572;0
1.33352e+09;2;0.0166034;0
1.3366e+09;2;0.0166497;0
1.33968e+09;2;0.0166962;0
1.34276e+09;2;0.0167429;0
1.34586e+09;2;0.0167898;0
1.34896e+09;2;0.0168368;0
1.35207e+09;2;0.016884;0
1.35519e+09;2;0.0169314;0
1.35831e+09;2;0.0169789;0
1.36144e+09;2;0.0170267;0
1.36458e+09;2;0.0170746;0
1.36773e+09;2;0.0171227;0
1.37088e+09;2;0.0171709;0
1.37404e+09;2;0.0172194;0
1.37721e+09;2;0.017268;0
1.38038e+09;2;0.0173168;0
1.38357e+09;2;0.0173658;0
1.38676e+09;2;0.017415;0
1.38995e+09;2;0.0174644;0
1.39316e+09;2;0.017514;0
1.39637e+09;2;0.0175637;0
1.39959e+09;2;0.0176137;0
1.40281e+09;2;0.0176638;0
1.40605e+09;2;0.0177141;0
1.40929e+09;2;0.0177646;0
1.41254e+09;2;0.0178153;0
1.41579e+09;2;0.0178663;0
1.41906e+09;2;0.0179174;0
1.42233e+09;2;0.0179687;0
1.42561e+09;2;0.0180202;0
1.42889e+09;2;0.0180719;0
1.43219e+09;2;0.0181238;0
1.43549e+09;2;0.0181759;0
1.4388e+09;2;0.0182282;0
1.44212e+09;2;0.0182807;0
1.44544e+09;2;0.0183334;0
1.44877e+09;2;0.0183863;0
1.45211e+09;2;0.0184395;0
1.45546e+09;2;0.0184928;0
1.45881e+09;2;0.0185464;0
1.46218e+09;2;0.0186001;0
1.46555e+09;2;0.0186541;0
1.46893e+09;2;0.0187083;0
1.47231e+09;2;0.0187627;0
1.47571e+09;2;0.0188173;0
1.47911e+09;2;0.0188722;0
1.48252e+09;2;0.0189272;0
1.48594e+09;2;0.0189825;0
1.48936e+09;2;0.019038;0
1.49279e+09;2;0.0190938;0
1.49624e+09;2;0.0191497;0
1.49968e+09;2;0.0192059;0
1.50314e+09;2;0.0192623;0
1.50661e+09;2;0.019319;0
1.51008e+09;2;0.0193759;0
1.51356e+09;2;0.019433;0
1.51705e+09;2;0.0194903;0
1.52055e+09;2;0.0195479;0
1.52405e+09;2;0.0196057;0
1.52757e+09;2;0.0196638;0
1.53109e+09;2;0.019722;0
1.53462e+09;2;0.0197806;0
1.53815e+09;2;0.0198394;0
1.5417e+09;2;0.0198984;0
1.54525e+09;2;0.0199576;0
1.54882e+09;2;0.0200172;0
1.55239e+09;2;0.0200769;0
1.55597e+09;2;0.0201369;0
1.55955e+09;2;0.0201972;0
1.56315e+09;2;0.0202577;0
1.56675e+09;2;0.0203185;0
1.57036e+09;2;0.0203795;0
1.57398e+09;2;0.0204408;0
1.57761e+09;2;0.0205024;0
1.58125e+09;2;0.0205642;0
1.58489e+09;2;0.0206263;0
1.58855e+09;2;0.0206886;0
1.59221e+09;2;0.0207513;0
1.59588e+09;2;0.0208141;0
1.59956e+09;2;0.0208773;0
1.60325e+09;2;0.0209407;0
1.60694e+09;2;0.0210044;0
1.61065e+09;2;0.0210684;0
1.61436e+09;2;0.0211327;0
1.61808e+09;2;0.0211972;0
1.62181e+09;2;0.021262;0
1.62555e+09;2;0.0213271;0
1.6293e+09;2;0.0213925;0
1.63305e+09;2;0.0214582;0
1.63682e+09;2;0.0215242;0
1.64059e+09;2;0.0215905;0
1.64437e+09;2;0.021657;0
1.64816e+09;2;0.0217239;0
1.65196e+09;2;0.021791;0
1.65577e+09;2;0.0218585;0
1.65959e+09;2;0.0219262;0
1.66341e+09;2;0.0219943;0
1.66725e+09;2;0.0220626;0
1.67109e+09;2;0.0221313;0
1.67494e+09;2;0.0222003;0
1.6788e+09;2;0.0222696;0
1.68267e+09;2;0.0223392;0
1.68655e+09;2;0.0224091;0
1.69044e+09;2;0.0224794;0
1.69434e+09;2;0.02255;0
1.69824e+09;2;0.0226209;0
1.70216e+09;2;0.0226921;0
1.70608e+09;2;0.0227636;0
1.71002e+09;2;0.0228355;0
1.71396e+09;2;0.0229077;0
1.71791e+09;2;0.0229803;0
1.72187e+09;2;0.0230532;0
1.72584e+09;2;0.0231264;0
1.72982e+09;2;0.0232;0
1.7338e+09;2;0.0232739;0
1.7378e+09;2;0.0233482;0
1.74181e+09;2;0.0234228;0
1.74582e+09;2;0.0234978;0
1.74985e+09;2;0.0235731;0
1.75388e+09;2;0.0236488;0
1.75792e+09;2;0.0237248;0
1.76198e+09;2;0.0238012;0
1.76604e+09;2;0.023878;0
1.77011e+09;2;0.0239552;0
1.77419e+09;2;0.0240327;0
1.77828e+09;2;0.0241106;0
1.78238e+09;2;0.0241889;0
1.78649e+09;2;0.0242675;0
1.79061e+09;2;0.0243466;0
1.79473e+09;2;0.024426;0
1.79887e+09;2;0.0245058;0
1.80302e+09;2;0.024586;0
1.80717e+09;2;0.0246666;0
1.81134e+09;2;0.0247476;0
1.81552e+09;2;0.024829;0
1.8197e+09;2;0.0249108;0
1.8239e+09;2;0.024993;0
1.8281e+09;2;0.0250757;0
1.83231e+09;2;0.0251587;0
1.83654e+09;2;0.0252422;0
1.84077e+09;2;0.025326;0
1.84502e+09;2;0.0254104;0
1.84927e+09;2;0.0254951;0
1.85353e+09;2;0.0255802;0
1.8578e+09;2;0.0256658;0
1.86209e+09;2;0.0257519;0
1.86638e+09;2;0.0258384;0
1.87068e+09;2;0.0259253;0
1.87499e+09;2;0.0260126;0
1.87932e+09;2;0.0261005;0
1.88365e+09;2;0.0261887;0
1.88799e+09;2;0.0262775;0
1.89234e+09;2;0.0263667;0
1.89671e+09;2;0.0264563;0
1.90108e+09;2;0.0265465;0
1.90546e+09;2;0.0266371;0
1.90985e+09;2;0.0267282;0
1.91426e+09;2;0.0268198;0
1.91867e+09;2;0.0269118;0
1.92309e+09;2;0.0270044;0
1.92752e+09;2;0.0270974;0
1.93197e+09;2;0.027191;0
1.93642e+09;2;0.027285;0
1.94089e+09;2;0.0273796;0
1.94536e+09;2;0.0274746;0
1.94984e+09;2;0.0275702;0
1.95434e+09;2;0.0276663;0
1.95884e+09;2;0.0277629;0
1.96336e+09;2;0.0278601;0
1.96789e+09;2;0.0279578;0
1.97242e+09;2;0.028056;0
1.97697e+09;2;0.0281548;0
1.98153e+09;2;0.0282541;0
1.98609e+09;2;0.028354;0
1.99067e+09;2;0.0284544;0
1.99526e+09;2;0.0285554;0
1.99986e+09;2;0.0286569;0
2.00447e+09;2;0.0287591;0
2.00909e+09;2;0.0288618;0
2.01372e+09;2;0.028965;0
2.01837e+09;2;0.0290689;0
2.02302e+09;2;0.0291734;0
2.02768e+09;2;0.0292784;0
2.03236e+09;2;0.0293841;0
2.03704e+09;2;0.0294904;0
2.04174e+09;2;0.0295973;0
2.04644e+09;2;0.0297048;0
2.05116e+09;2;0.0298129;0
2.05589e+09;2;0.0299217;0
2.06063e+09;2;0.0300311;0
2.06538e+09;2;0.0301411;0
2.07014e+09;2;0.0302518;0
2.07491e+09;2;0.0303632;0
2.0797e+09;2;0.0304752;0
2.08449e+09;2;0.0305878;0
2.0893e+09;2;0.0307012;0
2.09411e+09;2;0.0308152;0
2.09894e+09;2;0.0309299;0
2.10378e+09;2;0.0310453;0
2.10863e+09;2;0.0311614;0
2.11349e+09;2;0.0312782;0
2.11836e+09;2;0.0313958;0
2.12324e+09;2;0.031514;0
2.12814e+09;2;0.031633;0
2.13304e+09;2;0.0317527;0
2.13796e+09;2;0.0318731;0
2.14289e+09;2;0.0319943;0
2.14783e+09;2;0.0321162;0
2.15278e+09;2;0.0322389;0
2.15774e+09;2;0.0323624;0
2.16272e+09;2;0.0324866;0
2.1677e+09;2;0.0326117;0
2.1727e+09;2;0.0327375;0
2.17771e+09;2;0.0328641;0
2.18273e+09;2;0.0329915;0
2.18776e+09;2;0.0331198;0
2.1928e+09;2;0.0332488;0
2.19786e+09;2;0.0333787;0
2.20293e+09;2;0.0335095;0
2.208e+09;2;0.0336411;0
2.21309e+09;2;0.0337735;0
2.2182e+09;2;0.0339068;0
2.22331e+09;2;0.034041;0
2.22844e+09;2;0.0341761;0
2.23357e+09;2;0.034312;0
2.23872e+09;2;0.0344489;0
2.24388e+09;2;0.0345867;0
2.24905e+09;2;0.0347254;0
2.25424e+09;2;0.034865;0
2.25944e+09;2;0.0350056;0
2.26464e+09;2;0.0351471;0
2.26986e+09;2;0.0352896;0
2.2751e+09;2;0.0354331;0
2.28034e+09;2;0.0355775;0
2.2856e+09;2;0.035723;0
2.29087e+09;2;0.0358694;0
2.29615e+09;2;0.0360168;0
2.30144e+09;2;0.0361653;0
2.30675e+09;2;0.0363148;0
2.31206e+09;2;0.0364654;0
2.31739e+09;2;0.036617;0
2.32274e+09;2;0.0367697;0
2.32809e+09;2;0.0369235;0
2.33346e+09;2;0.0370783;0
2.33884e+09;2;0.0372343;0
2.34423e+09;2;0.0373914;0
2.34963e+09;2;0.0375496;0
2.35505e+09;2;0.037709;0
2.36048e+09;2;0.0378695;0
2.36592e+09;2;0.0380312;0
2.37137e+09;2;0.038194;0
2.37684e+09;2;0.0383581;0
2.38232e+09;2;0.0385234;0
2.38781e+09;2;0.0386899;0
2.39332e+09;2;0.0388576;0
2.39883e+09;2;0.0390266;0
2.40436e+09;2;0.0391969;0
2.40991e+09;2;0.0393684;0
2.41546e+09;2;0.0395413;0
2.42103e+09;2;0.0397154;0
2.42661e+09;2;0.0398909;0
2.4322e+09;2;0.0400678;0
2.43781e+09;2;0.040246;0
2.44343e+09;2;0.0404255;0
2.44906e+09;2;0.0406065;0
2.45471e+09;2;0.0407889;0
2.46037e+09;2;0.0409726;0
2.46604e+09;2;0.0411579;0
2.47172e+09;2;0.0413446;0
2.47742e+09;2;0.0415328;0
2.48313e+09;2;0.0417225;0
2.48886e+09;2;0.0419137;0
2.49459e+09;2;0.0421064;0
2.50035e+09;2;0.0423007;0
2.50611e+09;2;0.0424966;0
2.51189e+09;2;0.042694;0
2.51768e+09;2;0.0428931;0
2.52348e+09;2;0.0430938;0
2.5293e+09;2;0.0432962;0
2.53513e+09;2;0.0435002;0
2.54097e+09;2;0.043706;0
2.54683e+09;2;0.0439135;0
2.5527e+09;2;0.0441227;0
2.55859e+09;2;0.0443336;0
2.56448e+09;2;0.0445464;0
2.5704e+09;2;0.044761;0
2.57632e+09;2;0.0449774;0
2.58226e+09;2;0.0451957;0
2.58821e+09;2;0.0454159;0
2.59418e+09;2;0.045638;0
2.60016e+09;2;0.045862;0
2.60615e+09;2;0.046088;0
2.61216e+09;2;0.0463159;0
2.61818e+09;2;0.0465459;0
2.62422e+09;2;0.046778;0
2.63027e+09;2;0.0470121;0
2.63633e+09;2;0.0472483;0
2.64241e+09;2;0.0474867;0
2.6485e+09;2;0.0477272;0
2.65461e+09;2;0.0479699;0
2.66073e+09;2;0.0482148;0
2.66686e+09;2;0.048462;0
2.67301e+09;2;0.0487115;0
2.67917e+09;2;0.0489633;0
2.68534e+09;2;0.0492174;0
2.69153e+09;2;0.049474;0
2.69774e+09;2;0.049733;0
2.70396e+09;2;0.0499944;0
2.71019e+09;2;0.0502583;0
2.71644e+09;2;0.0505247;0
2.7227e+09;2;0.0507938;0
2.72898e+09;2;0.0510654;0
2.73527e+09;2;0.0513397;0
2.74157e+09;2;0.0516166;0
2.74789e+09;2;0.0518963;0
2.75423e+09;2;0.0521788;0
2.76058e+09;2;0.0524641;0
2.76694e+09;2;0.0527522;0
2.77332e+09;2;0.0530432;0
2.77971e+09;2;0.0533372;0
2.78612e+09;2;0.0536341;0
2.79254e+09;2;0.0539341;0
2.79898e+09;2;0.0542372;0
2.80543e+09;2;0.0545434;0
2.8119e+09;2;0.0548528;0
2.81838e+09;2;0.0551655;0
2.82488e+09;2;0.0554814;0
2.83139e+09;2;0.0558007;0
2.83792e+09;2;0.0561233;0
2.84446e+09;2;0.0564495;0
2.85102e+09;2;0.0567791;0
2.85759e+09;2;0.0571123;0
2.86418e+09;2;0.0574491;0
2.87078e+09;2;0.0577896;0
2.8774e+09;2;0.0581339;0
2.88403e+09;2;0.058482;0
2.89068e+09;2;0.0588339;0
2.89734e+09;2;0.0591898;0
2.90402e+09;2;0.0595497;0
2.91072e+09;2;0.0599137;0
2.91743e+09;2;0.0602819;0
2.92415e+09;2;0.0606543;0
2.93089e+09;2;0.061031;0
2.93765e+09;2;0.061412;0
2.94442e+09;2;0.0617976;0
2.95121e+09;2;0.0621876;0
2.95801e+09;2;0.0625823;0
2.96483e+09;2;0.0629817;0
2.97167e+09;2;0.0633859;0
2.97852e+09;2;0.063795;0
2.98538e+09;2;0.064209;0
2.99226e+09;2;0.0646281;0
2.99916e+09;2;0.0650524;0
3.00608e+09;2;0.0654819;0
3.01301e+09;2;0.0659168;0
3.01995e+09;2;0.0663571;0
3.02691e+09;2;0.0668031;0
3.03389e+09;2;0.0672546;0
3.04089e+09;2;0.067712;0
3.04789e+09;2;0.0681753;0
3.05492e+09;2;0.0686446;0
3.06196e+09;2;0.06912;0
3.06902e+09;2;0.0696017;0
3.0761e+09;2;0.0700897;0
3.08319e+09;2;0.0705843;0
3.0903e+09;2;0.0710855;0
3.09742e+09;2;0.0715935;0
3.10456e+09;2;0.0721085;0
3.11172e+09;2;0.0726305;0
3.11889e+09;2;0.0731598;0
3.12608e+09;2;0.0736964;0
3.13329e+09;2;0.0742405;0
3.14051e+09;2;0.0747924;0
3.14775e+09;2;0.0753521;0
3.155e+09;2;0.0759198;0
3.16228e+09;2;0.0764958;0
3.16957e+09;2;0.0770802;0
3.17687e+09;2;0.0776731;0
3.1842e+09;2;0.0782748;0
3.19154e+09;2;0.0788855;0
3.1989e+09;2;0.0795053;0
3.20627e+09;2;0.0801346;0
3.21366e+09;2;0.0807735;0
3.22107e+09;2;0.0814222;0
3.22849e+09;2;0.0820809;0
3.23594e+09;2;0.08275;0
3.2434e+09;2;0.0834296;0
3.25087e+09;2;0.08412;0
3.25837e+09;2;0.0848215;0
3.26588e+09;2;0.0855343;0
3.27341e+09;2;0.0862588;0
3.28095e+09;2;0.0869951;0
3.28852e+09;2;0.0877437;0
3.2961e+09;2;0.0885048;0
3.3037e+09;2;0.0892788;0
3.31131e+09;2;0.0900659;0
3.31894e+09;2;0.0908665;0
3.3266e+09;2;0.091681;0
3.33426e+09;2;0.0925097;0
3.34195e+09;2;0.0933531;0
3.34965e+09;2;0.0942115;0
3.35738e+09;2;0.0950852;0
3.36512e+09;2;0.0959749;0
3.37287e+09;2;0.0968808;0
3.38065e+09;2;0.0978035;0
3.38844e+09;2;0.0987434;0
3.39625e+09;2;0.099701;0
3.40408e+09;2;0.100677;0
3.41193e+09;2;0.101671;0
3.41979e+09;2;0.102685;0
3.42768e+09;2;0.103719;0
3.43558e+09;2;0.104773;0
3.4435e+09;2;0.105848;0
3.45144e+09;2;0.106945;0
3.45939e+09;2;0.108065;0
3.46737e+09;2;0.109207;0
3.47536e+09;2;0.110373;0
3.48337e+09;2;0.111564;0
3.4914e+09;2;0.112781;0
3.49945e+09;2;0.114023;0
3.50752e+09;2;0.115293;0
3.5156e+09;2;0.11659;0
3.52371e+09;2;0.117916;0
3.53183e+09;2;0.119273;0
3.53997e+09;2;0.12066;0
3.54813e+09;2;0.122079;0
3.55631e+09;2;0.123531;0
3.56451e+09;2;0.125018;0
3.57273e+09;2;0.12654;0
3.58096e+09;2;0.128099;0
3.58922e+09;2;0.129696;0
3.59749e+09;2;0.131333;0
3.60579e+09;2;0.133011;0
3.6141e+09;2;0.134732;0
3.62243e+09;2;0.136497;0
3.63078e+09;2;0.138308;0
3.63915e+09;2;0.140167;0
3.64754e+09;2;0.142076;0
3.65595e+09;2;0.144037;0
3.66438e+09;2;0.146052;0
3.67282e+09;2;0.148123;0
3.68129e+09;2;0.150253;0
3.68978e+09;2;0.152445;0
3.69828e+09;2;0.1547;0
3.70681e+09;2;0.157023;0
3.71535e+09;2;0.159415;0
